ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000106078","COBL","-2.10","1.61","-12.19","1.58e-30","1.37e-29"
"ENSG00000106366","SERPINE1","3.13","6.12","11.17","2.66e-26","1.33e-25"
"ENSG00000106397","PLOD3","2.01","5.18","14.28","9.6e-40","2.73e-38"
"ENSG00000106624","AEBP1","2.11","6.16","8.98","4.03e-18","6.92e-18"
"ENSG00000107159","CA9","3.94","4.16","12.68","1.35e-32","1.51e-31"
"ENSG00000108244","KRT23","-2.01","3.71","-6.83","2.23e-11","1.71e-11"
"ENSG00000108515","ENO3","-2.10","3.15","-6.67","6.29e-11","4.55e-11"
"ENSG00000108821","COL1A1","3.81","8.65","12.50","8.23e-32","8.45e-31"
"ENSG00000109846","CRYAB","-2.01","6.63","-6.70","5.16e-11","3.77e-11"
"ENSG00000111206","FOXM1","2.29","5.02","15.40","6.27e-45","3.25e-43"
"ENSG00000111215","PRR4","-3.59","2.65","-9.35","2.04e-19","4.1e-19"
"ENSG00000111245","MYL2","-2.87","2.78","-5.65","2.52e-08","1.33e-08"
"ENSG00000111405","ENDOU","-2.67","1.72","-11.35","4.89e-27","2.69e-26"
"ENSG00000111665","CDCA3","2.02","4.48","15.76","1.13e-46","7.2e-45"
"ENSG00000111674","ENO2","2.30","3.97","11.36","4.53e-27","2.5e-26"
"ENSG00000111799","COL12A1","2.88","5.33","12.71","9.89e-33","1.14e-31"
"ENSG00000112655","PTK7","2.07","6.10","16.09","2.99e-48","2.57e-46"
"ENSG00000113140","SPARC","2.62","9.51","10.56","6.46e-24","2.28e-23"
"ENSG00000113739","STC2","2.01","2.59","10.70","1.84e-24","7.01e-24"
"ENSG00000114115","RBP1","2.25","7.36","9.36","1.9e-19","3.84e-19"
"ENSG00000114270","COL7A1","2.86","6.43","14.95","8.01e-43","3.29e-41"
"ENSG00000114854","TNNC1","-2.72","3.05","-5.82","1e-08","5.56e-09"
"ENSG00000115414","FN1","3.37","8.01","10.93","2.33e-25","1e-24"
"ENSG00000115523","GNLY","2.03","4.19","7.85","2.03e-14","2.19e-14"
"ENSG00000116962","NID1","2.01","3.75","9.14","1.07e-18","1.97e-18"
"ENSG00000117115","PADI2","-2.03","1.97","-8.46","2.35e-16","3.24e-16"
"ENSG00000117122","MFAP2","3.29","6.02","16.46","5.21e-50","5.97e-48"
"ENSG00000117385","P3H1","2.02","4.64","14.28","9.96e-40","2.79e-38"
"ENSG00000117394","SLC2A1","2.21","9.02","10.93","2.42e-25","1.03e-24"
"ENSG00000117399","CDC20","2.18","6.03","16.25","5.23e-49","5.33e-47"
"ENSG00000117407","ARTN","2.56","3.24","12.48","9.44e-32","9.48e-31"
"ENSG00000117983","MUC5B","-2.17","1.27","-5.95","4.63e-09","2.67e-09"
"ENSG00000118785","SPP1","3.13","5.76","8.64","5.85e-17","8.7e-17"
"ENSG00000119938","PPP1R3C","-2.53","2.13","-12.07","5.43e-30","4.32e-29"
"ENSG00000120708","TGFBI","3.32","8.13","13.00","5.53e-34","7.38e-33"
"ENSG00000120729","MYOT","-2.01","1.46","-6.91","1.27e-11","1e-11"
"ENSG00000120885","CLU","-2.50","7.05","-8.44","2.64e-16","3.62e-16"
"ENSG00000122367","LDB3","-2.42","1.27","-8.82","1.37e-17","2.2e-17"
"ENSG00000122641","INHBA","3.17","3.88","11.30","7.78e-27","4.16e-26"
"ENSG00000122861","PLAU","2.84","6.78","13.87","6.96e-38","1.62e-36"
"ENSG00000123500","COL10A1","2.90","3.02","9.34","2.15e-19","4.31e-19"
"ENSG00000124225","PMEPA1","2.41","4.95","11.30","7.68e-27","4.13e-26"
"ENSG00000124731","TREM1","2.18","3.22","9.43","1.02e-19","2.13e-19"
"ENSG00000125414","MYH2","-3.21","1.92","-7.35","7.21e-13","6.54e-13"
"ENSG00000125780","TGM3","-4.44","3.82","-9.18","8.03e-19","1.5e-18"
"ENSG00000125999","BPIFB1","-2.82","1.77","-6.07","2.3e-09","1.37e-09"
"ENSG00000126233","SLURP1","-2.72","4.67","-6.05","2.63e-09","1.56e-09"
"ENSG00000126549","STATH","-4.83","1.61","-12.50","8.03e-32","8.27e-31"
"ENSG00000126709","IFI6","3.35","8.36","12.23","1.15e-30","1.01e-29"
"ENSG00000127564","PKMYT1","2.30","4.94","16.74","2.29e-51","3e-49"
"ENSG00000128422","KRT17","2.75","12.14","9.98","1.04e-21","2.74e-21"
"ENSG00000128710","HOXD10","2.39","2.66","11.64","3.11e-28","2.03e-27"
"ENSG00000128713","HOXD11","2.53","2.65","12.34","3.83e-31","3.56e-30"
"ENSG00000130208","APOC1","2.16","5.68","7.48","2.81e-13","2.66e-13"
"ENSG00000130303","BST2","2.97","7.71","12.23","1.09e-30","9.61e-30"
