ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000127129","EDN2","2.07","1.96","14.51","2.8e-40","7.68e-41"
"ENSG00000127324","TSPAN8","-3.16","2.17","-18.75","2.93e-60","1.3e-60"
"ENSG00000127472","PLA2G5","-5.57","1.70","-66.49","1.27e-255","7.4e-254"
"ENSG00000127528","KLF2","-3.66","3.90","-29.56","3.29e-113","5.25e-113"
"ENSG00000127564","PKMYT1","3.52","3.55","36.09","1.98e-143","6.62e-143"
"ENSG00000127585","FBXL16","2.56","2.59","19.97","3.53e-66","1.8e-66"
"ENSG00000127920","GNG11","-3.31","2.93","-39.46","3.82e-158","1.87e-157"
"ENSG00000128039","SRD5A3","3.20","4.73","27.88","3.99e-105","5.24e-105"
"ENSG00000128045","RASL11B","-4.08","2.30","-33.96","8.16e-134","2.17e-133"
"ENSG00000128159","TUBGCP6","-2.90","3.23","-36.95","3.04e-147","1.14e-146"
"ENSG00000128422","KRT17","4.37","4.36","22.68","1.4e-79","9.78e-80"
"ENSG00000128573","FOXP2","-2.22","0.60","-40.77","1.11e-163","6.21e-163"
"ENSG00000128606","LRRC17","-3.89","2.34","-31.22","4.35e-121","8.48e-121"
"ENSG00000128645","HOXD1","2.57","2.59","13.36","3.64e-35","8.68e-36"
"ENSG00000128965","CHAC1","2.11","2.60","18.75","3.06e-60","1.36e-60"
"ENSG00000129003","VPS13C","-2.18","3.36","-29.71","6.72e-114","1.1e-113"
"ENSG00000129116","PALLD","-2.16","4.64","-17.92","3.04e-56","1.22e-56"
"ENSG00000129151","BBOX1","2.79","2.44","17.45","5.74e-54","2.18e-54"
"ENSG00000129173","E2F8","2.18","1.90","24.65","2.72e-89","2.44e-89"
"ENSG00000129194","SOX15","-2.34","2.03","-16.37","7.35e-49","2.47e-49"
"ENSG00000129195","PIMREG","2.51","2.80","23.85","2.33e-85","1.92e-85"
"ENSG00000129219","PLD2","-2.05","3.84","-23.50","1.26e-83","9.87e-84"
"ENSG00000129226","CD68","2.81","5.03","15.68","1.27e-45","3.97e-46"
"ENSG00000129244","ATP1B2","-2.85","2.07","-18.59","1.91e-59","8.29e-60"
"ENSG00000129354","AP1M2","5.98","5.35","57.73","1.26e-227","3.4e-226"
"ENSG00000129422","MTUS1","-2.89","3.40","-32.93","4.75e-129","1.12e-128"
"ENSG00000129451","KLK10","2.26","6.21","11.50","2e-27","3.93e-28"
"ENSG00000129455","KLK8","6.69","5.96","48.11","4.19e-193","4.97e-192"
"ENSG00000129467","ADCY4","-2.16","2.12","-20.02","1.86e-66","9.52e-67"
"ENSG00000129521","EGLN3","2.23","3.36","14.06","3.06e-38","7.93e-39"
"ENSG00000129596","CDO1","-2.97","1.32","-32.79","2.08e-128","4.83e-128"
"ENSG00000129654","FOXJ1","4.24","3.72","23.58","5.14e-84","4.08e-84"
"ENSG00000129675","ARHGEF6","-2.15","1.83","-29.00","1.53e-110","2.29e-110"
"ENSG00000129757","CDKN1C","-2.87","5.09","-21.69","1.09e-74","6.72e-75"
"ENSG00000129810","SGO1","2.30","2.12","29.12","4.44e-111","6.76e-111"
"ENSG00000129946","SHC2","-2.99","2.27","-24.68","1.86e-89","1.68e-89"
"ENSG00000129991","TNNI3","2.58","3.15","17.09","3.1e-52","1.13e-52"
"ENSG00000130023","ERMARD","-2.27","3.23","-34.15","1.16e-134","3.16e-134"
"ENSG00000130164","LDLR","-2.06","3.76","-15.37","3.55e-44","1.07e-44"
"ENSG00000130176","CNN1","-2.79","3.21","-17.31","2.7e-53","1.01e-53"
"ENSG00000130193","THEM6","2.84","4.88","25.93","1.29e-95","1.32e-95"
"ENSG00000130222","GADD45G","-2.99","3.30","-29.99","2.93e-115","4.95e-115"
"ENSG00000130254","SAFB2","-2.64","4.67","-33.86","2.53e-133","6.63e-133"
"ENSG00000130294","KIF1A","2.32","3.01","11.02","1.59e-25","2.96e-26"
"ENSG00000130429","ARPC1B","2.32","7.06","21.92","8.23e-76","5.2e-76"
"ENSG00000130475","FCHO1","2.63","4.07","21.37","4.46e-73","2.64e-73"
"ENSG00000130545","CRB3","4.09","3.91","43.83","2.55e-176","2.04e-175"
"ENSG00000130558","OLFM1","-2.74","1.98","-19.61","1.96e-64","9.57e-65"
"ENSG00000130590","SAMD10","3.90","3.86","41.96","1.21e-168","7.72e-168"
"ENSG00000130592","LSP1","2.07","4.26","16.35","9.48e-49","3.18e-49"
"ENSG00000130653","PNPLA7","-3.70","1.76","-45.06","2.97e-181","2.68e-180"
"ENSG00000130684","ZNF337","-2.15","3.15","-26.33","1.43e-97","1.56e-97"
"ENSG00000130707","ASS1","2.76","8.34","24.23","2.92e-87","2.52e-87"
"ENSG00000130768","SMPDL3B","4.66","4.02","46.87","2.49e-188","2.57e-187"
"ENSG00000130775","THEMIS2","2.68","4.39","18.90","5.75e-61","2.59e-61"
"ENSG00000130844","ZNF331","-3.51","3.26","-29.77","3.41e-114","5.64e-114"
"ENSG00000130988","RGN","-2.74","2.33","-22.70","1.17e-79","8.22e-80"
"ENSG00000131016","AKAP12","-3.49","3.27","-25.24","3.36e-92","3.21e-92"
"ENSG00000131018","SYNE1","-4.46","2.86","-52.06","8.34e-208","1.45e-206"
"ENSG00000131037","EPS8L1","4.14","5.28","34.58","1.34e-136","3.8e-136"
"ENSG00000131051","RBM39","-2.13","6.87","-26.47","2.83e-98","3.17e-98"
"ENSG00000131080","EDA2R","-2.01","0.94","-33.85","2.77e-133","7.22e-133"
"ENSG00000131174","COX7B","2.30","7.37","25.28","2.08e-92","1.99e-92"
"ENSG00000131188","PRR7","3.63","3.80","36.63","8.45e-146","3.08e-145"
"ENSG00000131203","IDO1","2.85","2.86","15.57","4.37e-45","1.34e-45"
"ENSG00000131242","RAB11FIP4","2.22","3.28","17.54","2.05e-54","7.86e-55"
"ENSG00000131370","SH3BP5","-2.53","4.64","-24.60","4.77e-89","4.25e-89"
"ENSG00000131386","GALNT15","-3.44","1.18","-42.36","2.6e-170","1.74e-169"
"ENSG00000131389","SLC6A6","-2.55","3.42","-22.65","1.94e-79","1.35e-79"
"ENSG00000131398","KCNC3","2.67","2.63","21.27","1.33e-72","7.76e-73"
"ENSG00000131459","GFPT2","-3.34","2.37","-30.51","9.53e-118","1.72e-117"
"ENSG00000131471","AOC3","-2.14","1.87","-17.03","5.74e-52","2.07e-52"
"ENSG00000131584","ACAP3","-2.83","3.76","-28.49","4.34e-108","6.13e-108"
"ENSG00000131650","KREMEN2","2.35","2.00","16.15","8.57e-48","2.81e-48"
"ENSG00000131747","TOP2A","4.10","4.04","35.73","8.35e-142","2.7e-141"
"ENSG00000131771","PPP1R1B","2.02","4.43","9.32","3.48e-19","5.42e-20"
"ENSG00000131941","RHPN2","2.93","4.05","26.57","9.29e-99","1.05e-98"
"ENSG00000132170","PPARG","-2.63","1.72","-30.22","2.42e-116","4.19e-116"
"ENSG00000132182","NUP210","2.77","3.38","24.06","2.08e-86","1.76e-86"
"ENSG00000132199","ENOSF1","-2.22","4.42","-23.86","2.07e-85","1.7e-85"
"ENSG00000132386","SERPINF1","-3.40","6.22","-20.40","2.5e-68","1.34e-68"
"ENSG00000132424","PNISR","-2.91","5.27","-29.77","3.24e-114","5.37e-114"
"ENSG00000132465","JCHAIN","2.15","3.77","7.57","1.72e-13","2.23e-14"
"ENSG00000132470","ITGB4","3.38","5.78","22.21","2.95e-77","1.95e-77"
"ENSG00000132530","XAF1","-2.45","4.70","-16.22","3.95e-48","1.3e-48"
"ENSG00000132535","DLG4","-2.26","3.72","-22.24","2.22e-77","1.47e-77"
"ENSG00000132554","RGS22","-2.83","1.24","-37.49","1.32e-149","5.21e-149"
"ENSG00000132561","MATN2","-2.89","4.63","-22.78","4.48e-80","3.17e-80"
"ENSG00000132639","SNAP25","-2.28","1.95","-18.22","1.13e-57","4.73e-58"
"ENSG00000132677","RHBG","-4.09","0.87","-58.15","4.58e-229","1.3e-227"
"ENSG00000132698","RAB25","5.01","4.92","23.04","2.29e-81","1.68e-81"
"ENSG00000132746","ALDH3B2","4.03","3.52","23.25","2.24e-82","1.69e-82"
"ENSG00000132749","TESMIN","2.86","3.61","32.35","2.32e-126","5.09e-126"
"ENSG00000132819","RBM38","2.13","6.47","19.69","7.97e-65","3.93e-65"
"ENSG00000132840","BHMT2","-2.83","1.34","-30.52","9.14e-118","1.65e-117"
"ENSG00000132906","CASP9","-2.50","3.65","-28.22","9.66e-107","1.32e-106"
"ENSG00000132970","WASF3","-2.22","2.21","-23.14","7.71e-82","5.72e-82"
"ENSG00000133048","CHI3L1","4.94","6.36","25.64","3.3e-94","3.27e-94"
"ENSG00000133067","LGR6","2.49","3.36","13.52","7.29e-36","1.78e-36"
"ENSG00000133083","DCLK1","-2.17","1.11","-29.16","2.59e-111","3.95e-111"
"ENSG00000133101","CCNA1","3.40","3.30","18.15","2.61e-57","1.08e-57"
"ENSG00000133104","SPART","-2.17","4.38","-23.69","1.38e-84","1.12e-84"
"ENSG00000133142","TCEAL4","-3.53","6.64","-45.25","5.24e-182","4.88e-181"
"ENSG00000133226","SRRM1","-2.06","5.65","-21.80","3.34e-75","2.09e-75"
"ENSG00000133392","MYH11","-4.92","2.90","-30.93","1.09e-119","2.04e-119"
"ENSG00000133665","DYDC2","2.00","1.88","17.26","4.8e-53","1.77e-53"
"ENSG00000133794","BMAL1","-2.29","2.88","-29.56","3.28e-113","5.24e-113"
"ENSG00000133800","LYVE1","-2.49","1.78","-20.18","3.12e-67","1.63e-67"
"ENSG00000133878","DUSP26","-3.84","1.02","-58.98","8.06e-232","2.68e-230"
"ENSG00000134030","CTIF","-2.31","3.24","-28.52","3.36e-108","4.78e-108"
"ENSG00000134057","CCNB1","2.95","4.91","29.51","5.69e-113","9e-113"
"ENSG00000134072","CAMK1","-2.19","3.74","-30.25","1.64e-116","2.86e-116"
"ENSG00000134138","MEIS2","-2.08","3.05","-15.29","8.48e-44","2.53e-44"
"ENSG00000134201","GSTM5","-6.07","2.02","-64.13","2.25e-248","1.05e-246"
"ENSG00000134202","GSTM3","-3.19","4.90","-21.54","5.79e-74","3.51e-74"
"ENSG00000134215","VAV3","2.07","2.33","11.02","1.57e-25","2.91e-26"
"ENSG00000134243","SORT1","2.71","4.49","24.73","9.83e-90","8.91e-90"
"ENSG00000134245","WNT2B","-2.44","1.44","-24.51","1.2e-88","1.06e-88"
"ENSG00000134258","VTCN1","4.63","4.06","21.60","2.98e-74","1.82e-74"
"ENSG00000134259","NGF","-3.27","1.51","-38.07","4.04e-152","1.7e-151"
"ENSG00000134324","LPIN1","-2.25","3.45","-25.38","6.55e-93","6.34e-93"
"ENSG00000134690","CDCA8","3.20","3.28","30.23","2.16e-116","3.75e-116"
"ENSG00000134755","DSC2","3.12","3.24","22.43","2.36e-78","1.6e-78"
"ENSG00000134853","PDGFRA","-5.13","2.95","-40.20","2.78e-161","1.49e-160"
"ENSG00000134873","CLDN10","3.87","4.02","16.57","8.9e-50","3.06e-50"
"ENSG00000134874","DZIP1","-2.62","2.86","-25.30","1.6e-92","1.54e-92"
"ENSG00000134884","ARGLU1","-2.68","5.67","-27.33","1.83e-102","2.26e-102"
"ENSG00000135063","ENTREP1","-4.13","2.29","-39.32","1.53e-157","7.34e-157"
"ENSG00000135069","PSAT1","3.87","5.23","28.94","3.25e-110","4.85e-110"
"ENSG00000135094","SDS","2.25","2.50","18.34","2.97e-58","1.25e-58"
"ENSG00000135111","TBX3","-3.88","2.23","-31.99","1.1e-124","2.32e-124"
"ENSG00000135114","OASL","2.57","2.48","17.56","1.75e-54","6.74e-55"
"ENSG00000135164","DMTF1","-2.67","4.47","-31.24","3.47e-121","6.77e-121"
"ENSG00000135269","TES","2.37","4.54","22.41","2.98e-78","2.02e-78"
"ENSG00000135318","NT5E","-2.06","2.92","-14.19","7.75e-39","2.04e-39"
"ENSG00000135373","EHF","4.27","3.83","31.33","1.29e-121","2.55e-121"
"ENSG00000135378","PRRG4","2.13","2.06","22.45","1.91e-78","1.3e-78"
"ENSG00000135409","AMHR2","-4.36","1.47","-38.89","1.05e-155","4.88e-155"
"ENSG00000135424","ITGA7","-2.04","3.46","-15.22","1.66e-43","4.92e-44"
"ENSG00000135451","TROAP","3.84","4.11","32.92","4.93e-129","1.16e-128"
"ENSG00000135473","PAN2","-2.90","4.61","-27.17","1.12e-101","1.35e-101"
"ENSG00000135476","ESPL1","2.40","2.46","23.54","7.53e-84","5.96e-84"
"ENSG00000135480","KRT7","7.14","7.20","51.34","3.44e-205","5.64e-204"
"ENSG00000135525","MAP7","2.06","2.90","23.93","9.49e-86","7.89e-86"
"ENSG00000135541","AHI1","-2.27","2.66","-30.53","8.2e-118","1.49e-117"
"ENSG00000135596","MICAL1","-2.00","2.86","-20.05","1.4e-66","7.17e-67"
"ENSG00000135723","FHOD1","-2.23","3.68","-26.71","1.96e-99","2.25e-99"
"ENSG00000135821","GLUL","-2.36","7.93","-21.14","5.63e-72","3.24e-72"
"ENSG00000135905","DOCK10","-2.65","2.05","-27.95","1.76e-105","2.33e-105"
"ENSG00000135919","SERPINE2","-2.48","4.40","-13.71","1e-36","2.5e-37"
"ENSG00000135925","WNT10A","3.97","3.50","21.30","9.05e-73","5.3e-73"
"ENSG00000135929","CYP27A1","-2.12","3.47","-21.87","1.37e-75","8.62e-76"
"ENSG00000135976","ANKRD36","-2.48","1.99","-37.41","3.12e-149","1.21e-148"
"ENSG00000136108","CKAP2","2.02","3.42","23.86","1.99e-85","1.64e-85"
"ENSG00000136111","TBC1D4","-3.18","2.27","-40.52","1.2e-162","6.59e-162"
"ENSG00000136167","LCP1","2.07","3.89","15.11","5.35e-43","1.57e-43"
"ENSG00000136305","CIDEB","-2.79","2.50","-26.08","2.27e-96","2.38e-96"
"ENSG00000136379","ABHD17C","2.24","3.38","23.42","2.91e-83","2.26e-83"
"ENSG00000136444","RSAD1","-2.14","3.80","-28.36","1.89e-107","2.61e-107"
"ENSG00000136449","MYCBPAP","-2.54","1.11","-35.20","2.06e-139","6.16e-139"
"ENSG00000136514","RTP4","2.38","3.37","17.85","6.78e-56","2.69e-56"
"ENSG00000136546","SCN7A","-4.80","1.05","-97.85","0","0"
"ENSG00000136574","GATA4","-5.25","2.02","-35.95","8.26e-143","2.7e-142"
"ENSG00000136689","IL1RN","2.61","3.05","20.73","5.99e-70","3.32e-70"
"ENSG00000136732","GYPC","-2.32","4.55","-21.05","1.6e-71","9.14e-72"
"ENSG00000136826","KLF4","-3.13","3.00","-25.83","4.14e-95","4.19e-95"
"ENSG00000136859","ANGPTL2","-2.31","3.46","-19.29","7.51e-63","3.53e-63"
"ENSG00000136895","GARNL3","-2.08","2.25","-25.84","3.68e-95","3.73e-95"
"ENSG00000136931","NR5A1","-3.95","1.78","-26.96","1.15e-100","1.36e-100"
"ENSG00000136943","CTSV","2.86","2.67","22.41","3.14e-78","2.12e-78"
"ENSG00000137070","IL11RA","-2.42","3.71","-17.60","1.05e-54","4.05e-55"
"ENSG00000137077","CCL21","-2.30","2.27","-10.60","7.14e-24","1.27e-24"
"ENSG00000137203","TFAP2A","2.89","2.88","16.26","2.59e-48","8.59e-49"
"ENSG00000137309","HMGA1","5.98","7.27","53.94","1.53e-214","3.07e-213"
"ENSG00000137393","RNF144B","2.14","3.09","17.52","2.73e-54","1.04e-54"
"ENSG00000137463","MGARP","-2.90","1.49","-31.84","5.28e-124","1.1e-123"
"ENSG00000137504","CREBZF","-2.55","4.08","-28.76","2.4e-109","3.52e-109"
"ENSG00000137558","PI15","-2.05","0.74","-24.81","4.28e-90","3.93e-90"
"ENSG00000137563","GGH","2.64","4.26","22.89","1.25e-80","9.05e-81"
"ENSG00000137648","TMPRSS4","4.65","4.06","24.63","3.31e-89","2.96e-89"
"ENSG00000137673","MMP7","5.94","5.26","24.22","3.57e-87","3.07e-87"
"ENSG00000137699","TRIM29","3.86","4.29","19.99","2.61e-66","1.34e-66"
"ENSG00000137709","POU2F3","3.04","2.80","19.42","1.73e-63","8.29e-64"
"ENSG00000137726","FXYD6","-3.68","5.21","-23.35","6.59e-83","5.04e-83"
"ENSG00000137802","MAPKBP1","-2.46","2.62","-28.27","5.49e-107","7.55e-107"
"ENSG00000137804","NUSAP1","2.03","4.36","18.68","7.04e-60","3.09e-60"
"ENSG00000137807","KIF23","2.28","3.08","23.16","5.84e-82","4.34e-82"
"ENSG00000137868","STRA6","2.07","2.82","13.46","1.3e-35","3.14e-36"
"ENSG00000138031","ADCY3","-2.41","4.53","-23.21","3.52e-82","2.64e-82"
"ENSG00000138080","EMILIN1","-3.29","4.64","-22.21","2.93e-77","1.93e-77"
"ENSG00000138134","STAMBPL1","-2.52","1.59","-38.71","6.55e-155","2.94e-154"
"ENSG00000138160","KIF11","2.68","2.71","30.24","1.96e-116","3.4e-116"
"ENSG00000138180","CEP55","3.34","3.04","32.71","4.86e-128","1.11e-127"
"ENSG00000138356","AOX1","-4.32","1.82","-45.87","2.01e-184","1.95e-183"
"ENSG00000138395","CDK15","-2.23","0.71","-33.84","3.1e-133","8.04e-133"
"ENSG00000138468","SENP7","-2.48","2.61","-33.50","1.05e-131","2.61e-131"
"ENSG00000138640","FAM13A","-2.03","3.09","-23.78","4.89e-85","3.99e-85"
"ENSG00000138678","GPAT3","-3.20","1.36","-45.51","4.91e-183","4.64e-182"
"ENSG00000138685","FGF2","-2.64","0.87","-58.04","1.1e-228","3.04e-227"
"ENSG00000138688","BLTP1","-2.83","3.08","-35.67","1.61e-141","5.13e-141"
"ENSG00000138738","PRDM5","-2.73","1.39","-43.65","1.38e-175","1.06e-174"
"ENSG00000138755","CXCL9","2.38","2.32","12.27","1.43e-30","3.04e-31"
"ENSG00000138771","SHROOM3","2.62","2.95","23.93","9.53e-86","7.92e-86"
"ENSG00000138772","ANXA3","3.21","4.56","25.92","1.4e-95","1.43e-95"
"ENSG00000138834","MAPK8IP3","-2.98","4.17","-27.41","7.52e-103","9.37e-103"
"ENSG00000139055","ERP27","3.58","3.45","18.48","6.16e-59","2.65e-59"
"ENSG00000139112","GABARAPL1","-3.00","4.52","-27.75","1.69e-104","2.19e-104"
"ENSG00000139211","AMIGO2","-2.47","2.56","-21.16","4.8e-72","2.77e-72"
"ENSG00000139318","DUSP6","2.39","4.95","16.04","2.68e-47","8.69e-48"
"ENSG00000139329","LUM","-2.06","6.57","-8.60","9.37e-17","1.35e-17"
"ENSG00000139597","N4BP2L1","-2.43","3.59","-27.39","9.91e-103","1.23e-102"
"ENSG00000139625","MAP3K12","-2.03","4.05","-20.13","5.22e-67","2.71e-67"
"ENSG00000139629","GALNT6","3.01","3.49","23.46","1.95e-83","1.52e-83"
"ENSG00000139631","CSAD","-2.66","4.20","-23.03","2.59e-81","1.9e-81"
"ENSG00000139636","LMBR1L","-2.65","4.37","-32.61","1.46e-127","3.3e-127"
"ENSG00000139675","HNRNPA1L2","-2.00","1.53","-40.26","1.58e-161","8.53e-161"
"ENSG00000139725","RHOF","2.34","4.43","18.58","1.95e-59","8.49e-60"
"ENSG00000140009","ESR2","-2.21","0.78","-43.12","1.97e-173","1.4e-172"
"ENSG00000140067","FAM181A","2.70","2.27","22.27","1.52e-77","1.01e-77"
"ENSG00000140285","FGF7","-3.44","1.72","-28.08","4.21e-106","5.64e-106"
"ENSG00000140326","CDAN1","-2.04","2.97","-25.74","1.08e-94","1.08e-94"
"ENSG00000140398","NEIL1","-3.17","3.14","-31.03","3.65e-120","6.99e-120"
"ENSG00000140400","MAN2C1","-3.38","5.55","-36.36","1.3e-144","4.55e-144"
"ENSG00000140416","TPM1","-2.04","6.72","-20.80","2.75e-70","1.53e-70"
"ENSG00000140459","CYP11A1","-3.59","2.07","-28.74","2.83e-109","4.14e-109"
"ENSG00000140488","CELF6","-2.92","1.44","-36.56","1.64e-145","5.92e-145"
"ENSG00000140682","TGFB1I1","-2.31","4.66","-19.70","7.37e-65","3.65e-65"
"ENSG00000140829","DHX38","-2.25","4.11","-29.66","1.14e-113","1.85e-113"
"ENSG00000140832","MARVELD3","2.25","2.57","26.78","9.33e-100","1.08e-99"
"ENSG00000140937","CDH11","-2.99","4.16","-16.53","1.34e-49","4.58e-50"
"ENSG00000141052","MYOCD","-2.08","0.58","-34.61","9.42e-137","2.7e-136"
"ENSG00000141068","KSR1","-2.77","3.33","-23.62","3.07e-84","2.45e-84"
"ENSG00000141293","SKAP1","2.95","2.99","26.15","1.12e-96","1.18e-96"
"ENSG00000141338","ABCA8","-5.67","1.58","-84.32","1.84e-304","3.56e-302"
"ENSG00000141448","GATA6","-2.62","3.85","-16.91","2.21e-51","7.86e-52"
"ENSG00000141503","MINK1","-2.31","4.99","-25.57","7.31e-94","7.18e-94"
"ENSG00000141504","SAT2","-2.80","5.32","-33.50","1.08e-131","2.69e-131"
"ENSG00000141540","TTYH2","-2.52","2.15","-28.07","4.64e-106","6.21e-106"
"ENSG00000141738","GRB7","4.65","5.06","41.48","1.18e-166","7.15e-166"
"ENSG00000141753","IGFBP4","-3.83","7.01","-29.76","3.74e-114","6.16e-114"
"ENSG00000141854","MISP3","2.69","3.15","20.43","1.9e-68","1.02e-68"
"ENSG00000141934","PLPP2","2.77","4.07","17.07","3.72e-52","1.35e-52"
"ENSG00000142046","TMEM91","-2.03","2.64","-25.83","4.17e-95","4.22e-95"
"ENSG00000142156","COL6A1","-2.87","7.35","-17.36","1.48e-53","5.57e-54"
"ENSG00000142173","COL6A2","-2.96","7.16","-17.77","1.74e-55","6.84e-56"
"ENSG00000142178","SIK1","-2.94","1.75","-22.96","5.74e-81","4.17e-81"
"ENSG00000142188","TMEM50B","-2.03","4.92","-24.13","8.99e-87","7.68e-87"
"ENSG00000142273","CBLC","4.04","3.52","32.89","7.01e-129","1.64e-128"
"ENSG00000142303","ADAMTS10","-3.42","2.40","-31.28","2.4e-121","4.71e-121"
"ENSG00000142494","SLC47A1","-2.11","1.16","-25.17","6.79e-92","6.45e-92"
"ENSG00000142606","MMEL1","2.78","2.89","22.46","1.79e-78","1.21e-78"
"ENSG00000142765","SYTL1","2.56","3.55","23.13","8.14e-82","6.04e-82"
"ENSG00000142945","KIF2C","2.99","3.29","28.64","8.79e-109","1.28e-108"
"ENSG00000142973","CYP4B1","2.88","3.60","13.04","8.27e-34","1.91e-34"
"ENSG00000143125","PROK1","-6.79","1.69","-61.44","7.2e-240","2.7e-238"
"ENSG00000143126","CELSR2","3.40","4.25","29.70","7.22e-114","1.18e-113"
"ENSG00000143196","DPT","-2.57","1.31","-19.11","5.19e-62","2.39e-62"
"ENSG00000143217","NECTIN4","2.76","2.49","22.73","7.78e-80","5.47e-80"
"ENSG00000143228","NUF2","2.65","2.86","27.33","1.87e-102","2.3e-102"
"ENSG00000143320","CRABP2","6.39","7.79","39.88","6.62e-160","3.42e-159"
"ENSG00000143324","XPR1","2.50","4.75","22.58","4.46e-79","3.08e-79"
"ENSG00000143355","LHX9","-2.16","0.68","-41.73","1.02e-167","6.3e-167"
"ENSG00000143365","RORC","2.37","2.37","18.76","2.73e-60","1.21e-60"
"ENSG00000143382","ADAMTSL4","-2.83","2.92","-27.05","4.46e-101","5.31e-101"
"ENSG00000143476","DTL","2.27","2.24","24.88","1.91e-90","1.76e-90"
"ENSG00000143515","ATP8B2","-2.55","3.42","-23.97","6.15e-86","5.13e-86"
"ENSG00000143768","LEFTY2","-3.77","1.34","-33.08","9.55e-130","2.29e-129"
"ENSG00000143839","REN","-2.46","1.14","-17.63","8.26e-55","3.2e-55"
"ENSG00000143878","RHOB","-2.72","6.18","-22.73","8.06e-80","5.66e-80"
"ENSG00000144218","AFF3","-2.37","0.98","-33.77","6.2e-133","1.59e-132"
"ENSG00000144331","ZNF385B","-2.66","0.88","-35.98","6.53e-143","2.15e-142"
"ENSG00000144354","CDCA7","2.27","2.69","18.06","6.99e-57","2.86e-57"
"ENSG00000144366","GULP1","-2.14","2.42","-20.07","1.09e-66","5.59e-67"
"ENSG00000144407","PTH2R","2.13","1.81","13.34","4.37e-35","1.04e-35"
"ENSG00000144445","KANSL1L","-2.17","2.69","-28.44","7.55e-108","1.06e-107"
"ENSG00000144589","STK11IP","-2.95","3.77","-33.85","2.8e-133","7.26e-133"
"ENSG00000144596","GRIP2","-2.78","0.72","-50.55","2.77e-202","4.18e-201"
"ENSG00000144642","RBMS3","-2.83","1.44","-42.72","8.58e-172","5.87e-171"
"ENSG00000144649","GASK1A","-2.18","1.65","-24.29","1.48e-87","1.29e-87"
"ENSG00000144802","NFKBIZ","-2.18","2.84","-18.91","5.39e-61","2.44e-61"
"ENSG00000144847","IGSF11","-2.33","1.43","-25.93","1.34e-95","1.38e-95"
"ENSG00000144908","ALDH1L1","-4.28","1.82","-37.40","3.2e-149","1.24e-148"
"ENSG00000144935","TRPC1","-2.84","1.70","-41.89","2.25e-168","1.41e-167"
"ENSG00000145020","AMT","-3.71","3.22","-31.09","1.83e-120","3.53e-120"
"ENSG00000145087","STXBP5L","-2.45","0.51","-63.58","1.22e-246","5.46e-245"
"ENSG00000145103","ILDR1","2.93","2.48","35.96","7.65e-143","2.51e-142"
"ENSG00000145194","ECE2","2.93","3.52","31.75","1.41e-123","2.9e-123"
"ENSG00000145246","ATP10D","-2.13","1.92","-29.34","3.7e-112","5.73e-112"
"ENSG00000145247","OCIAD2","2.53","5.79","28.63","9.17e-109","1.33e-108"
"ENSG00000145335","SNCA","-2.72","2.35","-25.49","1.92e-93","1.87e-93"
"ENSG00000145362","ANK2","-2.70","1.88","-26.96","1.18e-100","1.38e-100"
"ENSG00000145423","SFRP2","2.25","3.06","7.86","2.19e-14","2.94e-15"
"ENSG00000145536","ADAMTS16","-2.63","1.16","-23.60","3.93e-84","3.13e-84"
"ENSG00000146038","DCDC2","2.55","2.36","21.64","1.88e-74","1.15e-74"
"ENSG00000146067","FAM193B","-2.43","4.95","-29.06","7.88e-111","1.19e-110"
"ENSG00000146386","ABRACL","3.04","4.68","31.29","2.13e-121","4.19e-121"
"ENSG00000146477","SLC22A3","-3.99","1.02","-65.03","3.86e-251","2.04e-249"
"ENSG00000146670","CDCA5","3.40","3.56","35.70","1.12e-141","3.6e-141"
"ENSG00000146678","IGFBP1","-2.61","0.75","-21.60","3.24e-74","1.98e-74"
"ENSG00000146904","EPHA1","2.15","3.76","19.27","9.28e-63","4.36e-63"
"ENSG00000146938","NLGN4X","-2.38","1.49","-23.32","9.35e-83","7.12e-83"
"ENSG00000146966","DENND2A","-3.22","1.72","-36.43","6.22e-145","2.19e-144"
"ENSG00000147119","CHST7","-3.80","1.73","-53.32","2.42e-212","4.7e-211"
"ENSG00000147162","OGT","-2.45","5.05","-23.32","9.93e-83","7.56e-83"
"ENSG00000147168","IL2RG","2.15","3.09","14.70","4.1e-41","1.15e-41"
"ENSG00000147231","RADX","-3.06","0.80","-62.72","6.12e-244","2.45e-242"
"ENSG00000147408","CSGALNACT1","-3.04","1.72","-40.39","4.47e-162","2.43e-161"
"ENSG00000147437","GNRH1","-2.27","1.07","-39.42","5.93e-158","2.88e-157"
"ENSG00000147454","SLC25A37","-2.55","3.67","-30.14","5.78e-116","9.95e-116"
"ENSG00000147465","STAR","-7.99","2.46","-51.24","7.58e-205","1.21e-203"
"ENSG00000147526","TACC1","-2.57","3.43","-24.13","9.33e-87","7.96e-87"
"ENSG00000147576","ADHFE1","-3.65","2.67","-39.69","4.16e-159","2.09e-158"
"ENSG00000147676","MAL2","6.72","6.04","55.36","1.55e-219","3.46e-218"
"ENSG00000147684","NDUFB9","2.13","8.50","21.68","1.28e-74","7.86e-75"
"ENSG00000147689","FAM83A","2.34","2.09","14.27","3.32e-39","8.84e-40"
"ENSG00000147804","SLC39A4","2.75","6.92","22.99","4.02e-81","2.93e-81"
"ENSG00000147852","VLDLR","-3.65","3.26","-34.07","2.76e-134","7.44e-134"
