ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000122735","DNAI1","-4.40","3.27","-40.38","6.78e-128","6.55e-128"
"ENSG00000122861","PLAU","3.38","2.84","36.42","4.47e-116","2.53e-116"
"ENSG00000123094","RASSF8","-3.46","4.55","-20.82","1.5e-61","2.31e-62"
"ENSG00000123106","CCDC91","-3.06","5.79","-27.62","7.64e-87","1.94e-87"
"ENSG00000123171","CCDC70","-6.60","3.49","-39.55","1.73e-125","1.49e-125"
"ENSG00000123496","IL13RA2","-3.11","3.35","-23.91","2.66e-73","5.15e-74"
"ENSG00000123977","DAW1","-4.82","2.77","-41.78","6.7e-132","8.16e-132"
"ENSG00000123999","INHA","-5.31","4.39","-43.17","8.98e-136","1.33e-135"
"ENSG00000124006","OBSL1","-3.48","6.96","-40.28","1.31e-127","1.25e-127"
"ENSG00000124103","FAM209A","-6.11","3.53","-44.41","3.63e-139","6.39e-139"
"ENSG00000124107","SLPI","-3.15","3.27","-17.55","7.66e-49","9.36e-50"
"ENSG00000124116","WFDC3","-5.30","3.88","-33.12","1.3e-105","5.28e-106"
"ENSG00000124196","GTSF1L","-7.02","4.03","-39.52","2.09e-125","1.79e-125"
"ENSG00000124237","CIMIP1","-5.70","3.41","-37.52","1.96e-119","1.29e-119"
"ENSG00000124251","TP53TG5","-3.80","2.23","-32.92","5.96e-105","2.38e-105"
"ENSG00000124449","IRGC","-6.73","3.67","-42.27","2.89e-133","3.77e-133"
"ENSG00000124490","CRISP2","-8.25","4.60","-44.28","8.17e-139","1.4e-138"
"ENSG00000124678","TCP11","-7.83","4.72","-48.47","8.43e-150","2.71e-149"
"ENSG00000125144","MT1G","5.24","4.93","22.49","5.93e-68","1.03e-68"
"ENSG00000125207","PIWIL1","-3.58","3.78","-19.37","6.21e-56","8.59e-57"
"ENSG00000125388","GRK4","-4.72","3.82","-57.60","2.2e-171","3.13e-170"
"ENSG00000125398","SOX9","-3.14","3.46","-23.46","1.26e-71","2.36e-72"
"ENSG00000125409","TEKT3","-4.59","3.42","-41.17","3.53e-130","3.88e-130"
"ENSG00000125531","FNDC11","-5.81","3.80","-40.23","1.78e-127","1.68e-127"
"ENSG00000125815","CST8","-4.33","2.26","-36.09","4.73e-115","2.58e-115"
"ENSG00000125823","CSTL1","-3.11","1.73","-32.31","5.81e-103","2.19e-103"
"ENSG00000125888","BANF2","-6.30","3.37","-38.55","1.53e-122","1.14e-122"
"ENSG00000125900","SIRPD","-5.28","3.14","-36.91","1.43e-117","8.67e-118"
"ENSG00000125931","CITED1","-5.75","4.97","-40.59","1.65e-128","1.64e-128"
"ENSG00000125975","C20orf173","-4.94","2.59","-38.53","1.79e-122","1.32e-122"
"ENSG00000126091","ST3GAL3","-3.27","4.47","-35.27","1.76e-112","8.84e-113"
"ENSG00000126264","HCST","3.05","3.84","29.18","2.38e-92","6.81e-93"
"ENSG00000126467","TSKS","-5.07","4.43","-35.28","1.61e-112","8.12e-113"
"ENSG00000126803","HSPA2","-4.00","5.09","-35.05","8.45e-112","4.14e-112"
"ENSG00000127220","ABHD8","-3.21","4.13","-36.34","7.65e-116","4.3e-116"
"ENSG00000127252","PLAAT1","-4.17","4.27","-37.41","4.05e-119","2.63e-119"
"ENSG00000128040","SPINK2","-6.12","5.54","-36.90","1.48e-117","9.01e-118"
"ENSG00000128322","IGLL1","-4.42","2.38","-37.05","5.04e-118","3.11e-118"
"ENSG00000128340","RAC2","3.55","3.56","32.56","8.84e-104","3.41e-104"
"ENSG00000128346","C22orf23","-5.31","3.83","-40.02","7.44e-127","6.86e-127"
"ENSG00000128408","RIBC2","-3.61","3.28","-30.55","4.63e-97","1.48e-97"
"ENSG00000128596","CCDC136","-4.73","5.76","-37.22","1.6e-118","1.01e-118"
"ENSG00000128607","KLHDC10","-3.02","3.66","-35.58","1.78e-113","9.21e-114"
"ENSG00000128886","ELL3","-3.54","3.25","-42.59","3.61e-134","4.98e-134"
"ENSG00000128918","ALDH1A2","-3.82","3.47","-31.37","7.99e-100","2.77e-100"
"ENSG00000129194","SOX15","3.49","3.92","24.20","2.29e-74","4.51e-75"
"ENSG00000129195","PIMREG","3.09","2.16","33.10","1.56e-105","6.32e-106"
"ENSG00000129226","CD68","5.07","3.80","35.19","3.12e-112","1.55e-112"
"ENSG00000129538","RNASE1","-3.94","8.41","-28.89","2.5e-91","6.98e-92"
"ENSG00000129864","VCY","-5.59","4.10","-35.83","3.02e-114","1.6e-114"
"ENSG00000130167","TSPAN16","-6.60","3.59","-40.62","1.39e-128","1.4e-128"
"ENSG00000130176","CNN1","-3.23","5.26","-25.34","1.34e-78","2.87e-79"
"ENSG00000130182","ZSCAN10","3.19","1.93","19.56","1.13e-56","1.58e-57"
"ENSG00000130208","APOC1","4.56","6.73","35.79","3.98e-114","2.1e-114"
"ENSG00000130234","ACE2","-4.15","3.14","-41.01","1e-129","1.07e-129"
"ENSG00000130270","ATP8B3","-3.99","3.41","-38.61","1.05e-122","7.88e-123"
"ENSG00000130377","ACSBG2","-6.74","3.99","-42.57","3.95e-134","5.43e-134"
"ENSG00000130518","IQCN","-4.05","3.32","-41.26","2.04e-130","2.28e-130"
"ENSG00000130561","SAG","-3.17","1.81","-34.44","7.29e-110","3.4e-110"
"ENSG00000130783","CCDC62","-4.53","2.88","-39.69","6.53e-126","5.73e-126"
"ENSG00000130948","HSD17B3","-4.60","3.32","-45.32","1.35e-141","2.68e-141"
"ENSG00000130997","POLN","-3.01","2.15","-69.99","1.49e-196","1.02e-194"
"ENSG00000131044","TTLL9","-3.42","2.26","-42.51","5.9e-134","7.99e-134"
"ENSG00000131059","BPIFA3","-6.38","3.36","-40.64","1.18e-128","1.19e-128"
"ENSG00000131126","TEX101","-6.96","3.92","-56.45","8.01e-169","9.98e-168"
"ENSG00000131721","RHOXF2","-4.18","2.97","-32.97","4.08e-105","1.64e-105"
"ENSG00000131914","LIN28A","3.22","4.18","18.02","1.17e-50","1.48e-51"
"ENSG00000131969","ABHD12B","3.01","2.40","19.46","2.79e-56","3.89e-57"
"ENSG00000132122","SPATA6","-4.53","4.95","-35.82","3.2e-114","1.69e-114"
"ENSG00000132141","CCT6B","-4.96","4.01","-44.82","2.9e-140","5.41e-140"
"ENSG00000132465","JCHAIN","4.93","3.40","28.72","1.02e-90","2.82e-91"
"ENSG00000132554","RGS22","-5.50","3.53","-62.67","3.43e-182","1.13e-180"
"ENSG00000132631","SCP2D1","-5.56","2.91","-40.58","1.77e-128","1.75e-128"
"ENSG00000132681","ATP1A4","-3.72","2.59","-34.33","1.63e-109","7.47e-110"
"ENSG00000133048","CHI3L1","3.58","2.88","16.00","8.63e-43","9.53e-44"
"ENSG00000133063","CHIT1","3.20","1.92","12.98","3.04e-31","2.78e-32"
"ENSG00000133101","CCNA1","-4.28","3.94","-27.35","6.92e-86","1.73e-86"
"ENSG00000133392","MYH11","-3.99","5.22","-22.41","1.19e-67","2.07e-68"
"ENSG00000133454","MYO18B","-3.58","2.89","-30.91","2.98e-98","9.85e-99"
"ENSG00000133477","FAM83F","-3.03","3.97","-26.98","1.49e-84","3.6e-85"
"ENSG00000133640","LRRIQ1","-3.13","2.24","-34.33","1.6e-109","7.34e-110"
"ENSG00000133816","MICAL2","-3.61","4.30","-55.83","1.97e-167","2.19e-166"
"ENSG00000133863","TEX15","-3.35","2.14","-46.93","7.88e-146","1.99e-145"
"ENSG00000134013","LOXL2","3.48","3.79","36.91","1.39e-117","8.46e-118"
"ENSG00000134028","ADAMDEC1","3.32","1.93","23.87","3.76e-73","7.26e-74"
"ENSG00000134042","MRO","-4.23","2.67","-57.27","1.19e-170","1.61e-169"
"ENSG00000134202","GSTM3","-5.28","7.27","-44.57","1.34e-139","2.41e-139"
"ENSG00000134240","HMGCS2","-3.32","3.47","-15.44","1.28e-40","1.36e-41"
"ENSG00000134249","ADAM30","-4.04","2.12","-38.60","1.1e-122","8.25e-123"
"ENSG00000134323","MYCN","3.22","3.56","31.54","2.22e-100","7.83e-101"
"ENSG00000134532","SOX5","-4.15","3.01","-36.43","4.16e-116","2.36e-116"
"ENSG00000134709","HOOK1","-4.39","3.98","-31.10","6.56e-99","2.21e-99"
"ENSG00000134874","DZIP1","-3.61","4.38","-35.58","1.84e-113","9.51e-114"
"ENSG00000134940","ACRV1","-6.28","3.62","-41.32","1.37e-130","1.54e-130"
"ENSG00000135205","CCDC146","-3.60","3.41","-44.17","1.67e-138","2.83e-138"
"ENSG00000135248","GARIN1B","-4.71","4.31","-25.05","1.52e-77","3.2e-78"
"ENSG00000135436","FAM186B","-4.92","3.37","-41.23","2.48e-130","2.76e-130"
"ENSG00000135631","RAB11FIP5","-3.11","5.65","-27.56","1.23e-86","3.12e-87"
"ENSG00000135837","CEP350","-3.21","4.70","-36.29","1.09e-115","6.12e-116"
"ENSG00000135916","ITM2C","3.48","6.57","40.24","1.69e-127","1.6e-127"
"ENSG00000135951","TSGA10","-3.66","4.11","-38.99","7.77e-124","6.09e-124"
"ENSG00000136449","MYCBPAP","-6.61","3.88","-60.08","9.06e-177","1.91e-175"
"ENSG00000136810","TXN","3.01","6.60","39.75","4.6e-126","4.06e-126"
"ENSG00000136811","ODF2","-3.49","6.70","-31.71","5.81e-101","2.08e-101"
"ENSG00000136929","HEMGN","-5.07","2.70","-36.46","3.3e-116","1.88e-116"
"ENSG00000137098","SPAG8","-4.74","3.14","-51.51","2.56e-157","1.35e-156"
"ENSG00000137225","CAPN11","-4.55","2.84","-39.66","7.99e-126","6.97e-126"
"ENSG00000137285","TUBB2B","4.00","3.26","34.20","4.33e-109","1.95e-109"
"ENSG00000137449","CPEB2","-3.91","3.50","-52.27","3.91e-159","2.3e-158"
"ENSG00000137473","TTC29","-5.60","3.21","-42.30","2.32e-133","3.04e-133"
"ENSG00000137474","MYO7A","-3.60","3.73","-47.38","5.44e-147","1.48e-146"
"ENSG00000137494","ANKRD42","-3.42","3.76","-51.25","1.08e-156","5.44e-156"
"ENSG00000137691","CFAP300","-4.06","3.32","-46.87","1.11e-145","2.75e-145"
"ENSG00000137707","BTG4","-4.17","2.32","-46.70","3.1e-145","7.52e-145"
"ENSG00000137802","MAPKBP1","-3.59","4.27","-51.80","5.29e-158","2.88e-157"
"ENSG00000137869","CYP19A1","-3.77","2.37","-38.17","2.11e-121","1.5e-121"
"ENSG00000137941","TTLL7","-3.04","2.77","-47.77","5.15e-148","1.51e-147"
"ENSG00000137948","BRDT","-3.14","4.51","-18.93","3.26e-54","4.37e-55"
"ENSG00000138100","TRIM54","-4.66","3.28","-71.78","7.3e-200","6.67e-198"
"ENSG00000138152","BTBD16","-3.10","1.70","-34.12","7.65e-109","3.41e-109"
"ENSG00000138400","MDH1B","-3.67","3.03","-39.78","3.71e-126","3.3e-126"
"ENSG00000138483","CCDC54","-6.44","3.43","-50.97","5.4e-156","2.63e-155"
"ENSG00000138587","MNS1","-3.77","3.56","-32.28","7.61e-103","2.86e-103"
"ENSG00000138613","APH1B","-4.76","5.46","-36.15","2.98e-115","1.64e-115"
"ENSG00000138755","CXCL9","3.61","3.34","22.67","1.26e-68","2.23e-69"
"ENSG00000138769","CDKL2","-3.01","1.97","-38.86","1.91e-123","1.47e-123"
"ENSG00000138813","C4orf17","-3.86","2.04","-35.78","4.29e-114","2.26e-114"
"ENSG00000138892","TTLL8","-3.05","1.61","-35.41","6.32e-113","3.21e-113"
"ENSG00000139151","PLCZ1","-5.55","3.05","-38.36","5.78e-122","4.18e-122"
"ENSG00000139193","CD27","3.35","2.07","30.30","3.28e-96","1.02e-96"
"ENSG00000139220","PPFIA2","-3.17","2.06","-46.02","1.83e-143","4.09e-143"
"ENSG00000139445","FOXN4","-3.21","2.20","-41.52","3.72e-131","4.34e-131"
"ENSG00000139537","CCDC65","-3.24","3.45","-31.35","9.32e-100","3.22e-100"
"ENSG00000139549","DHH","-4.10","2.44","-59.69","6.22e-176","1.22e-174"
"ENSG00000139629","GALNT6","3.23","2.39","43.09","1.44e-135","2.1e-135"
"ENSG00000139656","SMIM2","-4.12","2.38","-35.07","7e-112","3.44e-112"
"ENSG00000139714","MORN3","-4.92","3.59","-33.37","2.02e-106","8.43e-107"
"ENSG00000139797","RNF113B","-5.24","2.98","-45.60","2.37e-142","4.91e-142"
"ENSG00000139908","TSSK4","-4.63","3.18","-43.14","1.09e-135","1.6e-135"
"ENSG00000139985","ADAM21","-3.02","1.74","-33.80","8e-108","3.47e-108"
"ENSG00000139998","RAB15","4.44","4.11","41.21","2.78e-130","3.07e-130"
"ENSG00000140067","FAM181A","-4.74","2.69","-39.23","1.48e-124","1.21e-124"
"ENSG00000140403","DNAJA4","-3.47","5.62","-34.97","1.49e-111","7.23e-112"
"ENSG00000140459","CYP11A1","-3.24","3.65","-28.42","1.08e-89","2.93e-90"
"ENSG00000140478","GOLGA6D","-3.23","1.97","-31.89","1.47e-101","5.34e-102"
