ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000167641","PPP1R14A","-4.49","2.47","-13.89","1.18e-34","8.73e-34"
"ENSG00000167642","SPINT2","3.13","9.35","14.66","1.38e-37","1.2e-36"
"ENSG00000167644","C19orf33","4.30","7.94","7.83","7.08e-14","1.35e-13"
"ENSG00000167656","LY6D","5.08","7.96","5.56","5.69e-08","5.63e-08"
"ENSG00000167670","CHAF1A","2.16","4.65","11.35","2.58e-25","1.13e-24"
"ENSG00000167676","PLIN4","-2.56","0.66","-13.71","5.45e-34","3.94e-33"
"ENSG00000167741","GGT6","2.31","3.65","5.95","6.86e-09","7.67e-09"
"ENSG00000167766","ZNF83","-2.07","4.00","-6.39","5.68e-10","7.25e-10"
"ENSG00000167767","KRT80","3.06","4.29","7.42","1.05e-12","1.79e-12"
"ENSG00000167779","IGFBP6","-4.51","4.77","-9.05","1.38e-17","3.56e-17"
"ENSG00000167874","TMEM88","-2.80","1.68","-12.10","4.98e-28","2.58e-27"
"ENSG00000167880","EVPL","2.77","4.95","8.30","3.01e-15","6.5e-15"
"ENSG00000167900","TK1","5.10","6.80","23.86","4.5e-73","4.22e-71"
"ENSG00000167992","VWCE","-2.05","0.60","-11.26","5.4e-25","2.32e-24"
"ENSG00000167994","RAB3IL1","-2.99","2.21","-13.09","1.2e-31","7.64e-31"
"ENSG00000168056","LTBP3","-2.22","5.08","-9.15","6.8e-18","1.79e-17"
"ENSG00000168060","NAALADL1","-2.78","1.98","-12.09","5.47e-28","2.82e-27"
"ENSG00000168077","SCARA3","-2.01","3.62","-5.21","3.33e-07","2.96e-07"
"ENSG00000168078","PBK","3.35","3.79","15.46","1.09e-40","1.11e-39"
"ENSG00000168079","SCARA5","-3.35","0.28","-28.08","2.14e-88","6.92e-86"
"ENSG00000168140","VASN","-2.27","3.36","-6.72","8.53e-11","1.2e-10"
"ENSG00000168297","PXK","-2.40","2.91","-11.81","5.56e-27","2.66e-26"
"ENSG00000168306","ACOX2","-3.43","1.24","-13.49","3.62e-33","2.5e-32"
"ENSG00000168309","FAM107A","-4.05","1.26","-10.95","6.68e-24","2.71e-23"
"ENSG00000168386","FILIP1L","-2.10","2.48","-6.57","2.01e-10","2.71e-10"
"ENSG00000168453","HR","2.02","4.02","4.76","2.94e-06","2.28e-06"
"ENSG00000168477","TNXB","-4.74","2.21","-16.03","7.06e-43","8.14e-42"
"ENSG00000168490","PHYHIP","-2.61","0.92","-12.74","2.26e-30","1.34e-29"
"ENSG00000168496","FEN1","3.24","5.56","19.96","3.49e-58","1.06e-56"
"ENSG00000168497","CAVIN2","-3.56","1.45","-12.41","3.69e-29","2.01e-28"
"ENSG00000168528","SERINC2","3.71","6.75","10.39","5.49e-22","1.95e-21"
"ENSG00000168542","COL3A1","-2.10","6.74","-4.23","3.02e-05","1.99e-05"
"ENSG00000168646","AXIN2","-2.50","1.47","-7.65","2.33e-13","4.24e-13"
"ENSG00000168734","PKIG","-2.64","4.19","-9.22","4.06e-18","1.08e-17"
"ENSG00000168874","ATOH8","-4.12","1.30","-16.52","8.51e-45","1.09e-43"
"ENSG00000168925","CTRB1","-2.15","0.14","-17.81","8.48e-50","1.46e-48"
"ENSG00000168928","CTRB2","-2.15","0.18","-16.90","2.77e-46","3.95e-45"
"ENSG00000169071","ROR2","-2.51","1.98","-7.40","1.19e-12","2.02e-12"
"ENSG00000169083","AR","-3.34","0.82","-14.08","2.2e-35","1.68e-34"
"ENSG00000169116","PARM1","-2.86","2.16","-8.26","3.83e-15","8.16e-15"
"ENSG00000169122","FAM110B","-2.78","0.74","-14.04","3.21e-35","2.44e-34"
"ENSG00000169174","PCSK9","2.44","2.96","5.60","4.67e-08","4.69e-08"
"ENSG00000169218","RSPO1","-4.21","0.55","-26.58","4.53e-83","1.08e-80"
"ENSG00000169245","CXCL10","3.79","5.18","5.88","1.05e-08","1.14e-08"
"ENSG00000169248","CXCL11","2.34","3.03","4.22","3.25e-05","2.13e-05"
"ENSG00000169258","GPRIN1","2.14","2.36","10.82","1.86e-23","7.38e-23"
"ENSG00000169282","KCNAB1","-2.31","0.62","-18.73","2.09e-53","4.44e-52"
"ENSG00000169291","SHE","-2.59","1.04","-11.91","2.46e-27","1.21e-26"
"ENSG00000169418","NPR1","-2.43","1.45","-8.17","7.16e-15","1.5e-14"
"ENSG00000169429","CXCL8","3.20","4.40","5.55","5.85e-08","5.77e-08"
"ENSG00000169439","SDC2","-2.94","3.35","-6.97","1.76e-11","2.65e-11"
"ENSG00000169442","CD52","2.22","5.55","5.96","6.58e-09","7.38e-09"
