ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000135052","GOLM1","2.97","8.14","27.02","2.31e-108","9.94e-107"
"ENSG00000135424","ITGA7","-2.12","4.11","-21.65","1.17e-78","4.22e-78"
"ENSG00000137857","DUOX1","-2.17","2.33","-23.24","2.04e-87","1.28e-86"
"ENSG00000138028","CGREF1","2.63","3.99","31.64","1.08e-133","7.66e-131"
"ENSG00000138356","AOX1","-2.06","2.91","-21.11","1.06e-75","3.16e-75"
"ENSG00000139625","MAP3K12","-2.01","2.48","-27.52","4.06e-111","1.99e-109"
"ENSG00000140254","DUOXA1","-2.26","2.26","-21.12","8.89e-76","2.68e-75"
"ENSG00000141068","KSR1","-2.19","2.55","-25.20","2.77e-98","4.48e-97"
"ENSG00000141744","PNMT","-2.09","1.08","-24.21","8.42e-93","8.81e-92"
"ENSG00000142156","COL6A1","-2.35","6.21","-23.45","1.36e-88","9.28e-88"
"ENSG00000142303","ADAMTS10","-2.25","2.37","-24.65","3.31e-95","4.02e-94"
"ENSG00000142515","KLK3","2.08","13.38","12.65","5.95e-33","2.15e-33"
"ENSG00000142910","TINAGL1","-2.14","4.59","-25.35","4.44e-99","7.79e-98"
"ENSG00000142973","CYP4B1","-2.08","2.79","-17.30","1.91e-55","1.82e-55"
"ENSG00000143196","DPT","-2.35","3.01","-18.76","4.56e-63","6.26e-63"
