ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000115380","EFEMP1","-2.26","3.44","-9.04","1.08e-17","1.92e-17"
"ENSG00000115457","IGFBP2","-2.47","4.75","-11.65","9.24e-27","3.48e-26"
"ENSG00000115461","IGFBP5","-3.52","4.74","-16.12","3.79e-44","4.09e-43"
"ENSG00000115468","EFHD1","-2.14","5.28","-10.49","1.42e-22","3.88e-22"
"ENSG00000115602","IL1RL1","-2.80","1.57","-15.00","1.14e-39","1e-38"
"ENSG00000116039","ATP6V1B1","-4.77","2.18","-24.28","3.71e-77","2.11e-75"
"ENSG00000116183","PAPPA2","-2.00","0.72","-12.14","1.51e-28","6.48e-28"
"ENSG00000116218","NPHS2","-5.13","1.08","-28.22","2.54e-92","3.43e-90"
"ENSG00000116771","AGMAT","-2.55","2.76","-10.84","7.87e-24","2.38e-23"
"ENSG00000116882","HAO2","-2.60","3.05","-8.93","2.47e-17","4.22e-17"
"ENSG00000117643","MAN1C1","-2.60","2.48","-14.20","1.76e-36","1.27e-35"
"ENSG00000118194","TNNT2","-3.41","1.14","-25.84","2.87e-83","2.11e-81"
"ENSG00000118526","TCF21","-2.99","1.29","-23.61","1.63e-74","7.55e-73"
"ENSG00000118971","CCND2","2.07","3.93","11.26","2.6e-25","8.85e-25"
"ENSG00000119147","ECRG4","-2.77","2.19","-12.57","3.46e-30","1.65e-29"
"ENSG00000119715","ESRRB","-3.36","0.86","-27.65","3.47e-90","4.02e-88"
"ENSG00000120156","TEK","-2.68","1.41","-24.65","1.32e-78","8.43e-77"
"ENSG00000120885","CLU","2.56","11.76","11.63","1.09e-26","4.1e-26"
"ENSG00000121068","TBX2","-2.75","2.52","-16.33","5.03e-45","5.69e-44"
"ENSG00000122121","XPNPEP2","-3.76","1.39","-18.11","2.99e-52","5.27e-51"
"ENSG00000122194","PLG","-4.17","1.68","-20.60","2.18e-62","6e-61"
"ENSG00000122679","RAMP3","-2.63","3.32","-19.34","2.76e-57","5.94e-56"
"ENSG00000123095","BHLHE41","2.31","3.99","16.11","4.18e-44","4.49e-43"
"ENSG00000123358","NR4A1","-2.92","4.47","-11.14","6.7e-25","2.2e-24"
"ENSG00000123610","TNFAIP6","3.03","3.01","11.12","7.91e-25","2.59e-24"
"ENSG00000124253","PCK1","-3.49","3.89","-11.92","1e-27","4.05e-27"
"ENSG00000124875","CXCL6","2.21","3.06","7.51","5.05e-13","5.8e-13"
"ENSG00000125144","MT1G","-6.60","4.27","-21.91","1.09e-67","3.81e-66"
"ENSG00000125657","TNFSF9","2.30","2.46","17.90","2.26e-51","3.76e-50"
"ENSG00000125726","CD70","2.40","2.44","9.74","5.26e-20","1.16e-19"
"ENSG00000125730","C3","4.09","8.69","14.78","8.66e-39","7.17e-38"
"ENSG00000125872","LRRN4","2.60","3.77","11.24","3.04e-25","1.03e-24"
"ENSG00000126231","PROZ","-2.04","0.58","-17.74","1.02e-50","1.62e-49"
"ENSG00000126562","WNK4","-3.44","1.71","-23.70","7.63e-75","3.64e-73"
"ENSG00000126803","HSPA2","-2.39","3.05","-12.89","2.12e-31","1.11e-30"
"ENSG00000126895","AVPR2","-2.36","0.82","-15.44","1.99e-41","1.92e-40"
"ENSG00000127241","MASP1","2.06","3.38","11.21","3.89e-25","1.3e-24"
"ENSG00000127324","TSPAN8","-2.99","2.12","-11.93","9.12e-28","3.69e-27"
"ENSG00000127329","PTPRB","-2.16","1.73","-18.90","1.74e-55","3.46e-54"
"ENSG00000128045","RASL11B","-3.42","1.02","-34.35","2.23e-114","9.03e-112"
"ENSG00000128567","PODXL","-3.71","3.36","-21.42","1.05e-65","3.31e-64"
"ENSG00000128652","HOXD3","-2.03","1.57","-15.50","1.14e-41","1.1e-40"
"ENSG00000128710","HOXD10","-3.08","1.43","-17.42","2e-49","2.98e-48"
"ENSG00000128849","CGNL1","-2.58","3.08","-12.22","7.42e-29","3.26e-28"
"ENSG00000129226","CD68","2.65","6.99","13.84","4.61e-35","3.03e-34"
"ENSG00000129244","ATP1B2","-2.15","1.08","-21.89","1.25e-67","4.33e-66"
"ENSG00000129467","ADCY4","-2.54","1.68","-23.09","1.91e-72","8.25e-71"
"ENSG00000130164","LDLR","-2.22","1.54","-17.44","1.6e-49","2.39e-48"
"ENSG00000130208","APOC1","5.31","7.71","19.94","1.01e-59","2.44e-58"
"ENSG00000130429","ARPC1B","2.01","7.73","15.36","4.19e-41","3.92e-40"
"ENSG00000130508","PXDN","2.07","4.37","11.77","3.58e-27","1.38e-26"
"ENSG00000130592","LSP1","2.19","4.57","12.86","2.71e-31","1.41e-30"
"ENSG00000130829","DUSP9","-4.57","1.10","-31.01","1.33e-102","2.87e-100"
"ENSG00000131183","SLC34A1","-3.49","1.76","-14.73","1.35e-38","1.11e-37"
"ENSG00000131471","AOC3","-2.07","2.21","-13.25","8.64e-33","4.96e-32"
"ENSG00000131482","G6PC1","-2.61","1.04","-13.24","9.3e-33","5.3e-32"
"ENSG00000131634","TMEM204","-2.25","2.73","-17.00","1.01e-47","1.34e-46"
"ENSG00000131730","CKMT2","-2.71","1.44","-14.32","5.66e-37","4.22e-36"
"ENSG00000131771","PPP1R1B","-2.14","0.84","-13.06","4.83e-32","2.65e-31"
"ENSG00000131910","NR0B2","-3.00","0.88","-17.15","2.57e-48","3.58e-47"
"ENSG00000132677","RHBG","-3.49","1.27","-20.98","5.88e-64","1.72e-62"
"ENSG00000132688","NES","-2.22","2.62","-16.85","4.27e-47","5.5e-46"
"ENSG00000132698","RAB25","-3.05","2.51","-9.79","3.64e-20","8.14e-20"
"ENSG00000132821","VSTM2L","2.40","2.72","8.22","4.04e-15","5.65e-15"
"ENSG00000132855","ANGPTL3","-2.33","1.00","-13.27","7.56e-33","4.36e-32"
"ENSG00000133063","CHIT1","3.38","3.24","9.59","1.63e-19","3.45e-19"
"ENSG00000133392","MYH11","-2.40","2.71","-11.11","8.68e-25","2.83e-24"
"ENSG00000134115","CNTN6","2.66","2.43","10.79","1.26e-23","3.77e-23"
"ENSG00000134240","HMGCS2","-4.67","1.51","-20.88","1.59e-63","4.48e-62"
"ENSG00000134247","PTGFRN","2.72","5.14","18.05","5.46e-52","9.48e-51"
"ENSG00000134574","DDB2","2.02","5.17","17.50","9.61e-50","1.45e-48"
"ENSG00000134853","PDGFRA","-2.37","1.36","-16.38","3.36e-45","3.82e-44"
"ENSG00000134901","POGLUT2","2.02","3.66","13.74","1.09e-34","6.99e-34"
"ENSG00000135046","ANXA1","2.27","7.28","12.62","2.33e-30","1.12e-29"
"ENSG00000135094","SDS","2.48","2.58","13.94","1.75e-35","1.19e-34"
"ENSG00000135374","ELF5","-2.27","0.57","-19.83","3e-59","7.11e-58"
"ENSG00000135919","SERPINE2","3.00","6.97","12.34","2.6e-29","1.18e-28"
"ENSG00000136155","SCEL","2.10","2.17","7.75","1.02e-13","1.25e-13"
"ENSG00000136235","GPNMB","2.31","6.37","8.09","1.01e-14","1.36e-14"
"ENSG00000136872","ALDOB","-7.37","3.34","-21.72","6.01e-67","1.94e-65"
"ENSG00000137077","CCL21","-2.36","2.17","-8.98","1.69e-17","2.95e-17"
"ENSG00000137203","TFAP2A","-2.40","1.15","-13.16","1.96e-32","1.1e-31"
"ENSG00000137204","SLC22A7","-2.05","1.96","-7.97","2.18e-14","2.84e-14"
"ENSG00000137648","TMPRSS4","-3.03","1.45","-13.79","7.38e-35","4.8e-34"
"ENSG00000138030","KHK","-2.13","4.77","-8.22","3.94e-15","5.53e-15"
"ENSG00000138798","EGF","-3.76","1.79","-22.03","3.67e-68","1.37e-66"
"ENSG00000139055","ERP27","-2.55","1.98","-16.22","1.53e-44","1.69e-43"
"ENSG00000139329","LUM","-2.35","4.60","-7.62","2.35e-13","2.79e-13"
"ENSG00000140519","RHCG","-5.25","1.49","-26.71","1.27e-86","9.82e-85"
"ENSG00000140675","SLC5A2","-3.28","1.43","-15.80","7.52e-43","7.63e-42"
"ENSG00000140678","ITGAX","2.02","3.16","13.35","3.47e-33","2.05e-32"
"ENSG00000141469","SLC14A1","-2.21","1.22","-13.74","1.1e-34","7.04e-34"
"ENSG00000141750","STAC2","-2.43","0.78","-15.36","4.21e-41","3.92e-40"
"ENSG00000142611","PRDM16","-2.15","0.54","-26.77","7.48e-87","6.22e-85"
"ENSG00000142675","CNKSR1","-2.24","1.33","-12.43","1.18e-29","5.5e-29"
"ENSG00000142748","FCN3","-2.42","1.65","-14.66","2.65e-38","2.14e-37"
"ENSG00000143001","TMEM61","-2.29","1.76","-16.15","2.94e-44","3.18e-43"
"ENSG00000143839","REN","-3.31","1.27","-16.44","1.87e-45","2.18e-44"
"ENSG00000143882","ATP6V1C2","-3.42","1.36","-34.18","8.73e-114","3.15e-111"
"ENSG00000145362","ANK2","-2.61","2.70","-12.20","8.53e-29","3.74e-28"
"ENSG00000145626","UGT3A1","-2.12","2.15","-8.19","4.8e-15","6.66e-15"
"ENSG00000145692","BHMT","-2.67","4.27","-8.28","2.7e-15","3.84e-15"
"ENSG00000145708","CRHBP","-3.56","1.13","-33.20","2.16e-110","5.84e-108"
"ENSG00000146592","CREB5","2.25","3.93","14.20","1.73e-36","1.26e-35"
"ENSG00000147257","GPC3","-3.08","2.44","-14.96","1.72e-39","1.5e-38"
"ENSG00000147606","SLC26A7","-3.20","0.89","-28.85","1.12e-94","1.65e-92"
"ENSG00000147614","ATP6V0D2","-3.98","1.58","-22.31","2.65e-69","1.01e-67"
"ENSG00000148123","PLPPR1","-2.13","1.19","-14.61","4.28e-38","3.42e-37"
"ENSG00000148346","LCN2","3.78","6.09","10.63","4.67e-23","1.34e-22"
"ENSG00000148795","CYP17A1","-2.07","2.02","-8.54","3.99e-16","6.15e-16"
"ENSG00000148942","SLC5A12","-3.53","1.64","-13.91","2.34e-35","1.58e-34"
"ENSG00000149150","SLC43A1","-2.09","1.30","-17.55","5.76e-50","8.86e-49"
"ENSG00000149452","SLC22A8","-4.72","1.55","-17.60","3.53e-50","5.53e-49"
"ENSG00000149591","TAGLN","-2.49","6.15","-10.55","8.94e-23","2.5e-22"
"ENSG00000150201","FXYD4","-6.78","1.62","-31.16","3.73e-103","8.65e-101"
"ENSG00000150556","LYPD6B","-2.27","1.06","-13.10","3.31e-32","1.83e-31"
"ENSG00000151418","ATP6V1G3","-4.27","0.85","-35.50","2.89e-118","1.34e-115"
"ENSG00000151632","AKR1C2","2.49","5.33","9.66","1e-19","2.16e-19"
"ENSG00000151704","KCNJ1","-5.74","1.52","-27.44","2.09e-89","2.12e-87"
"ENSG00000151715","TMEM45B","-2.27","1.79","-12.74","8.16e-31","4.11e-30"
"ENSG00000152128","TMEM163","2.29","3.04","11.09","1.03e-24","3.34e-24"
"ENSG00000152137","HSPB8","2.15","6.45","15.11","4.38e-40","3.93e-39"
"ENSG00000152154","TMEM178A","-2.89","1.81","-25.68","1.29e-82","9.3e-81"
"ENSG00000153446","C16orf89","-3.28","1.44","-18.46","1.09e-53","2.02e-52"
"ENSG00000154096","THY1","-2.72","4.41","-11.23","3.39e-25","1.14e-24"
"ENSG00000154133","ROBO4","-2.15","2.14","-18.52","6.66e-54","1.25e-52"
"ENSG00000154975","CA10","-2.08","0.71","-17.25","9.51e-49","1.35e-47"
"ENSG00000155066","PROM2","-4.10","1.62","-18.99","7.96e-56","1.63e-54"
"ENSG00000156284","CLDN8","-4.34","1.02","-26.76","8.19e-87","6.48e-85"
"ENSG00000156298","TSPAN7","-2.99","2.67","-18.64","2.02e-54","3.87e-53"
"ENSG00000156453","PCDH1","-2.32","2.53","-12.06","2.96e-28","1.24e-27"
"ENSG00000157240","FZD1","2.08","4.60","12.11","1.88e-28","8.04e-28"
"ENSG00000157765","SLC34A2","2.54","5.23","6.68","9.22e-11","8.34e-11"
