ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000174938","SEZ6L2","2.11","2.33","24.86","5.17e-103","2.8e-103"
"ENSG00000175084","DES","-4.16","2.86","-41.56","3.79e-207","5.18e-206"
"ENSG00000175265","GOLGA8A","-2.13","6.16","-21.62","5.7e-83","2.11e-83"
"ENSG00000175315","CST6","2.19","5.61","14.67","1.3e-43","2.47e-44"
"ENSG00000175318","GRAMD2A","-2.28","2.36","-39.84","8.95e-197","7.75e-196"
"ENSG00000175793","SFN","2.25","2.82","19.69","2.14e-71","6.43e-72"
"ENSG00000175832","ETV4","2.33","3.72","31.02","5.67e-142","7.14e-142"
"ENSG00000176532","PRR15","4.34","3.75","34.01","7.29e-161","1.62e-160"
"ENSG00000177943","MAMDC4","-2.19","2.95","-34.96","8.31e-167","2.3e-166"
"ENSG00000177990","DPY19L2","-2.89","3.18","-42.69","7.64e-214","1.35e-212"
"ENSG00000179532","DNHD1","-2.15","2.23","-43.61","3.12e-219","6.55e-218"
"ENSG00000179593","ALOX15B","2.01","2.87","18.99","2.4e-67","6.8e-68"
"ENSG00000179913","B3GNT3","3.00","2.17","25.62","8.31e-108","4.92e-108"
"ENSG00000180447","GAS1","-2.42","2.20","-34.16","8.83e-162","2.03e-161"
"ENSG00000181085","MAPK15","-2.17","3.93","-26.93","4.78e-116","3.32e-116"
"ENSG00000182175","RGMA","-2.11","1.88","-41.85","7.34e-209","1.07e-207"
"ENSG00000182326","C1S","-3.57","5.60","-33.09","4.37e-155","8.15e-155"
"ENSG00000182885","ADGRG3","-2.26","1.25","-39.01","9.69e-192","6.74e-191"
"ENSG00000183160","TMEM119","-2.05","2.87","-24.84","6.8e-103","3.67e-103"
"ENSG00000183397","TEKTIP1","-2.06","1.94","-38.38","6.27e-188","3.56e-187"
"ENSG00000183426","NPIPA1","-2.00","5.82","-35.27","1.1e-168","3.24e-168"
"ENSG00000183682","BMP8A","-2.24","2.12","-21.06","1.43e-79","4.99e-80"
"ENSG00000184058","TBX1","-2.88","1.86","-48.58","9.46e-248","8.94e-246"
"ENSG00000184113","CLDN5","-2.32","5.05","-29.49","2.94e-132","2.92e-132"
"ENSG00000184205","TSPYL2","-2.19","5.43","-34.97","7.16e-167","1.98e-166"
"ENSG00000184292","TACSTD2","3.80","4.89","24.75","2.6e-102","1.39e-102"
