ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000118785","SPP1","2.62","5.46","5.99","4.42e-09","7.24e-09"
"ENSG00000119138","KLF9","-2.74","2.57","-13.30","4.06e-34","7.02e-33"
"ENSG00000119147","ECRG4","-4.50","1.18","-18.07","6.97e-55","6.62e-53"
"ENSG00000119508","NR4A3","-2.38","1.37","-10.84","2.02e-24","1.53e-23"
"ENSG00000119865","CNRIP1","-2.21","2.07","-11.56","3.91e-27","3.75e-26"
"ENSG00000119888","EPCAM","2.41","6.20","7.36","9.2e-13","2.32e-12"
"ENSG00000120129","DUSP1","-3.17","6.32","-10.77","3.96e-24","2.92e-23"
"ENSG00000120738","EGR1","-2.69","5.54","-8.76","4.29e-17","1.64e-16"
"ENSG00000120885","CLU","-2.96","8.02","-7.09","5.53e-12","1.29e-11"
"ENSG00000120915","EPHX2","-2.08","2.53","-9.31","6.21e-19","2.89e-18"
"ENSG00000121152","NCAPH","2.52","3.61","12.67","1.54e-31","2.12e-30"
"ENSG00000121440","PDZRN3","-3.04","2.08","-12.27","5.97e-30","7.24e-29"
"ENSG00000121577","POPDC2","-2.69","1.85","-11.40","1.55e-26","1.4e-25"
"ENSG00000121742","GJB6","2.07","4.47","4.84","1.8e-06","2e-06"
"ENSG00000121898","CPXM2","-2.35","2.01","-8.55","2.08e-16","7.38e-16"
"ENSG00000122035","RASL11A","-2.23","2.60","-9.99","2.63e-21","1.47e-20"
"ENSG00000122121","XPNPEP2","-2.10","0.49","-15.81","8e-45","3.47e-43"
"ENSG00000122786","CALD1","-2.82","5.43","-9.29","7.41e-19","3.42e-18"
"ENSG00000122952","ZWINT","2.72","4.91","13.14","1.84e-33","3.03e-32"
"ENSG00000123243","ITIH5","-3.48","2.25","-14.68","5.93e-40","1.75e-38"
"ENSG00000123358","NR4A1","-3.74","5.17","-12.05","4.52e-29","4.99e-28"
"ENSG00000123485","HJURP","2.11","3.08","12.15","1.76e-29","2.02e-28"
"ENSG00000123500","COL10A1","2.22","2.18","5.64","3.01e-08","4.36e-08"
"ENSG00000123560","PLP1","-2.82","0.47","-25.57","8.48e-89","1.89e-85"
"ENSG00000123975","CKS2","2.40","6.48","12.88","2.11e-32","3.09e-31"
"ENSG00000124102","PI3","2.20","4.07","3.07","0.00226","0.00139"
"ENSG00000124212","PTGIS","-3.46","2.04","-10.58","1.91e-23","1.3e-22"
"ENSG00000124440","HIF3A","-3.55","0.92","-17.54","1.69e-52","1.3e-50"
"ENSG00000124491","F13A1","-2.32","2.30","-7.96","1.51e-14","4.49e-14"
"ENSG00000124749","COL21A1","-2.04","0.95","-12.72","9.47e-32","1.31e-30"
"ENSG00000125730","C3","-2.29","7.03","-5.36","1.36e-07","1.78e-07"
"ENSG00000125740","FOSB","-2.98","4.14","-7.68","1.06e-13","2.91e-13"
"ENSG00000126218","F10","-2.84","0.94","-20.43","1.31e-65","3.65e-63"
"ENSG00000126787","DLGAP5","2.20","3.07","10.57","2.08e-23","1.41e-22"
"ENSG00000126803","HSPA2","-2.10","2.90","-9.15","2.14e-18","9.38e-18"
"ENSG00000126950","TMEM35A","-2.16","0.90","-10.44","6.3e-23","4.11e-22"
"ENSG00000127241","MASP1","-2.15","0.54","-17.30","1.87e-51","1.39e-49"
"ENSG00000127528","KLF2","-3.08","3.00","-14.84","1.29e-40","3.97e-39"
"ENSG00000127564","PKMYT1","3.01","4.58","14.72","4.06e-40","1.21e-38"
"ENSG00000127951","FGL2","-2.92","2.16","-11.74","7.54e-28","7.6e-27"
"ENSG00000128016","ZFP36","-2.57","7.13","-10.35","1.31e-22","8.25e-22"
"ENSG00000128422","KRT17","2.69","9.26","4.83","1.92e-06","2.12e-06"
"ENSG00000128591","FLNC","-4.24","2.04","-12.97","9.12e-33","1.39e-31"
"ENSG00000128849","CGNL1","-2.08","1.07","-13.94","8.85e-37","1.91e-35"
"ENSG00000129116","PALLD","-2.96","5.03","-10.46","5.37e-23","3.53e-22"
"ENSG00000129195","PIMREG","2.32","3.14","10.21","4.36e-22","2.61e-21"
"ENSG00000129354","AP1M2","2.30","6.06","8.69","7.42e-17","2.78e-16"
"ENSG00000130176","CNN1","-5.47","4.35","-11.54","4.67e-27","4.46e-26"
"ENSG00000130208","APOC1","2.48","6.44","8.40","6.48e-16","2.21e-15"
"ENSG00000130487","KLHDC7B","2.64","3.38","5.60","3.84e-08","5.49e-08"
"ENSG00000130558","OLFM1","-2.74","1.49","-12.90","1.7e-32","2.51e-31"
"ENSG00000130700","GATA5","-2.44","0.55","-16.10","4.26e-46","2.09e-44"
"ENSG00000131016","AKAP12","-2.49","2.42","-9.89","6.03e-21","3.31e-20"
"ENSG00000131018","SYNE1","-2.27","2.66","-12.42","1.47e-30","1.88e-29"
"ENSG00000131386","GALNT15","-2.36","0.94","-13.71","7.6e-36","1.51e-34"
"ENSG00000131471","AOC3","-3.48","3.22","-12.50","7.4e-31","9.68e-30"
"ENSG00000131711","MAP1B","-2.67","1.72","-12.20","1.15e-29","1.34e-28"
"ENSG00000131747","TOP2A","3.43","5.42","15.91","2.83e-45","1.31e-43"
"ENSG00000131831","RAI2","-2.94","1.78","-15.46","2.65e-43","1.02e-41"
"ENSG00000132329","RAMP1","-3.12","3.52","-8.55","2.04e-16","7.24e-16"
"ENSG00000132561","MATN2","-2.96","3.55","-10.19","5.07e-22","3.01e-21"
"ENSG00000132698","RAB25","2.12","7.19","6.42","3.66e-10","6.87e-10"
"ENSG00000132840","BHMT2","-2.87","0.78","-20.16","2.22e-64","5.5e-62"
"ENSG00000133392","MYH11","-6.30","4.42","-12.80","4.55e-32","6.47e-31"
"ENSG00000133800","LYVE1","-2.90","1.24","-13.84","2.15e-36","4.53e-35"
"ENSG00000134057","CCNB1","2.76","5.65","12.95","1.09e-32","1.64e-31"
"ENSG00000134138","MEIS2","-2.02","2.92","-10.33","1.57e-22","9.81e-22"
"ENSG00000134198","TSPAN2","-2.21","2.17","-8.52","2.63e-16","9.26e-16"
"ENSG00000134201","GSTM5","-2.55","1.81","-8.65","1.01e-16","3.73e-16"
"ENSG00000134533","RERG","-2.18","1.56","-11.19","9.78e-26","8.31e-25"
"ENSG00000134690","CDCA8","2.50","3.70","12.58","3.45e-31","4.62e-30"
"ENSG00000134769","DTNA","-3.14","1.80","-12.21","1.03e-29","1.21e-28"
"ENSG00000134853","PDGFRA","-2.45","2.36","-10.44","6.2e-23","4.05e-22"
"ENSG00000135063","ENTREP1","-2.23","1.31","-13.73","6.68e-36","1.34e-34"
"ENSG00000135333","EPHA7","-2.02","0.74","-13.00","6.57e-33","1.02e-31"
"ENSG00000135424","ITGA7","-2.73","2.74","-11.12","1.92e-25","1.59e-24"
"ENSG00000135451","TROAP","3.18","4.49","14.77","2.57e-40","7.75e-39"
"ENSG00000135480","KRT7","3.21","9.44","5.94","5.76e-09","9.29e-09"
"ENSG00000135842","NIBAN1","-2.93","2.75","-11.05","3.29e-25","2.68e-24"
"ENSG00000136244","IL6","-2.22","2.45","-5.93","6.07e-09","9.76e-09"
"ENSG00000136717","BIN1","-2.55","3.68","-9.09","3.47e-18","1.49e-17"
"ENSG00000136732","GYPC","-2.52","3.51","-9.46","1.86e-19","9.01e-19"
"ENSG00000136826","KLF4","-2.16","4.02","-8.92","1.31e-17","5.32e-17"
"ENSG00000136842","TMOD1","-2.85","1.88","-13.93","9.71e-37","2.08e-35"
"ENSG00000136943","CTSV","2.03","2.67","5.95","5.65e-09","9.13e-09"
"ENSG00000137033","IL33","-2.51","2.25","-7.92","2e-14","5.86e-14"
"ENSG00000137094","DNAJB5","-2.30","2.47","-10.29","2.21e-22","1.36e-21"
"ENSG00000137309","HMGA1","2.01","7.49","9.61","6.03e-20","3.05e-19"
"ENSG00000137563","GGH","2.27","5.12","9.36","4.36e-19","2.06e-18"
"ENSG00000137726","FXYD6","-3.74","3.29","-11.00","5.34e-25","4.28e-24"
"ENSG00000137804","NUSAP1","2.58","4.47","11.72","9.3e-28","9.28e-27"
"ENSG00000137807","KIF23","2.11","3.56","10.68","8.58e-24","6.06e-23"
"ENSG00000138080","EMILIN1","-2.29","4.42","-6.88","2.07e-11","4.5e-11"
"ENSG00000138180","CEP55","2.41","3.54","11.77","5.58e-28","5.69e-27"
"ENSG00000138356","AOX1","-3.19","0.93","-17.74","1.98e-53","1.7e-51"
"ENSG00000138615","CILP","-2.78","1.27","-9.63","5.08e-20","2.59e-19"
"ENSG00000138722","MMRN1","-2.15","0.74","-14.62","1.14e-39","3.31e-38"
"ENSG00000138944","SHISAL1","-2.31","0.62","-15.82","6.73e-45","2.97e-43"
"ENSG00000139946","PELI2","-2.05","1.20","-13.78","3.91e-36","8.04e-35"
"ENSG00000140092","FBLN5","-3.01","3.23","-12.14","1.93e-29","2.2e-28"
"ENSG00000140285","FGF7","-2.84","1.95","-9.60","6.15e-20","3.1e-19"
"ENSG00000140416","TPM1","-2.85","6.94","-10.70","6.7e-24","4.83e-23"
"ENSG00000140682","TGFB1I1","-2.49","4.16","-10.23","3.61e-22","2.18e-21"
"ENSG00000141052","MYOCD","-3.14","0.71","-19.05","2.5e-59","3.87e-57"
"ENSG00000141338","ABCA8","-3.02","0.89","-18.24","1.11e-55","1.2e-53"
"ENSG00000141404","GNAL","-2.30","1.27","-14.02","4.02e-37","8.96e-36"
"ENSG00000141448","GATA6","-2.57","1.39","-14.42","7.76e-39","2.1e-37"
"ENSG00000142173","COL6A2","-2.28","6.84","-6.29","7.85e-10","1.42e-09"
"ENSG00000142871","CCN1","-2.82","5.73","-8.96","9.5e-18","3.93e-17"
"ENSG00000142945","KIF2C","2.61","3.94","13.06","3.8e-33","6.01e-32"
"ENSG00000143196","DPT","-3.96","1.94","-11.91","1.71e-28","1.8e-27"
"ENSG00000143228","NUF2","2.53","3.52","11.92","1.53e-28","1.62e-27"
"ENSG00000143248","RGS5","-2.37","4.07","-9.27","8.68e-19","3.97e-18"
"ENSG00000143416","SELENBP1","-2.17","4.07","-6.74","4.94e-11","1.03e-10"
"ENSG00000143556","S100A7","2.31","3.50","3.16","0.00166","0.00105"
"ENSG00000143867","OSR1","-2.25","3.08","-7.02","8.75e-12","1.99e-11"
"ENSG00000143878","RHOB","-2.33","6.57","-12.05","4.45e-29","4.93e-28"
"ENSG00000144218","AFF3","-2.25","0.51","-18.11","4.44e-55","4.5e-53"
"ENSG00000144655","CSRNP1","-2.17","3.75","-11.60","2.73e-27","2.65e-26"
"ENSG00000144857","BOC","-2.74","2.08","-11.00","5.37e-25","4.3e-24"
"ENSG00000144891","AGTR1","-2.56","0.74","-15.93","2.3e-45","1.08e-43"
"ENSG00000145012","LPP","-2.28","3.10","-12.15","1.79e-29","2.04e-28"
"ENSG00000145147","SLIT2","-2.32","1.01","-14.14","1.23e-37","2.86e-36"
"ENSG00000145362","ANK2","-2.19","1.02","-12.50","7.57e-31","9.88e-30"
"ENSG00000145386","CCNA2","2.14","3.66","10.69","7.32e-24","5.25e-23"
"ENSG00000145423","SFRP2","-2.58","4.18","-4.58","5.95e-06","6.06e-06"
"ENSG00000145936","KCNMB1","-3.05","1.30","-14.41","8.92e-39","2.38e-37"
"ENSG00000146670","CDCA5","2.47","3.89","11.58","3.06e-27","2.97e-26"
"ENSG00000147408","CSGALNACT1","-2.31","1.99","-13.42","1.3e-34","2.33e-33"
"ENSG00000147576","ADHFE1","-2.13","1.72","-10.48","4.66e-23","3.07e-22"
"ENSG00000147676","MAL2","2.13","6.08","6.40","4.08e-10","7.61e-10"
"ENSG00000147689","FAM83A","2.09","3.98","4.37","1.52e-05","1.44e-05"
"ENSG00000147804","SLC39A4","2.15","6.26","12.33","3.52e-30","4.37e-29"
"ENSG00000147889","CDKN2A","2.39","4.12","4.27","2.38e-05","2.17e-05"
"ENSG00000148180","GSN","-2.36","7.43","-11.16","1.25e-25","1.05e-24"
"ENSG00000148516","ZEB1","-2.41","2.00","-12.19","1.28e-29","1.48e-28"
"ENSG00000148773","MKI67","2.63","3.89","12.19","1.3e-29","1.49e-28"
"ENSG00000149090","PAMR1","-2.60","2.00","-13.96","6.89e-37","1.51e-35"
"ENSG00000149294","NCAM1","-3.55","1.08","-15.41","4.49e-43","1.67e-41"
"ENSG00000149418","ST14","2.12","6.28","8.78","3.82e-17","1.47e-16"
"ENSG00000149451","ADAM33","-3.93","1.37","-18.19","1.97e-55","2.1e-53"
"ENSG00000149591","TAGLN","-3.68","8.13","-9.22","1.26e-18","5.67e-18"
"ENSG00000149596","JPH2","-2.62","1.51","-10.87","1.58e-24","1.21e-23"
"ENSG00000150764","DIXDC1","-2.59","1.63","-14.55","2.29e-39","6.35e-38"
"ENSG00000150995","ITPR1","-2.26","2.41","-12.22","9.58e-30","1.14e-28"
"ENSG00000151623","NR3C2","-2.09","0.81","-15.07","1.29e-41","4.42e-40"
"ENSG00000151725","CENPU","2.02","3.97","10.68","8.29e-24","5.87e-23"
"ENSG00000152137","HSPB8","-3.39","4.13","-9.10","3.27e-18","1.41e-17"
"ENSG00000152580","IGSF10","-2.34","0.66","-14.46","5.25e-39","1.44e-37"
"ENSG00000152583","SPARCL1","-3.59","5.11","-13.11","2.47e-33","4.04e-32"
"ENSG00000153234","NR4A2","-2.04","2.38","-9.36","4.3e-19","2.03e-18"
"ENSG00000153446","C16orf89","-3.35","1.14","-16.75","5.56e-49","3.31e-47"
"ENSG00000153823","PID1","-2.92","1.26","-16.85","1.91e-49","1.18e-47"
"ENSG00000153902","LGI4","-2.70","1.46","-16.77","4.29e-49","2.59e-47"
"ENSG00000154175","ABI3BP","-3.18","2.05","-12.65","1.8e-31","2.46e-30"
"ENSG00000154330","PGM5","-4.99","2.03","-15.46","2.5e-43","9.71e-42"
"ENSG00000154553","PDLIM3","-3.40","3.80","-9.22","1.29e-18","5.81e-18"
"ENSG00000154556","SORBS2","-3.79","2.72","-12.99","7.51e-33","1.16e-31"
"ENSG00000154678","PDE1C","-2.11","0.57","-17.19","6.1e-51","4.25e-49"
"ENSG00000154721","JAM2","-2.45","1.57","-14.61","1.23e-39","3.54e-38"
"ENSG00000154734","ADAMTS1","-3.53","3.42","-13.65","1.35e-35","2.66e-34"
"ENSG00000156113","KCNMA1","-2.56","1.95","-10.54","2.66e-23","1.78e-22"
"ENSG00000156218","ADAMTSL3","-2.02","0.46","-19.77","1.43e-62","3.03e-60"
"ENSG00000156298","TSPAN7","-2.58","2.57","-8.33","1.04e-15","3.48e-15"
"ENSG00000156970","BUB1B","2.01","3.04","11.23","6.94e-26","5.96e-25"
"ENSG00000157110","RBPMS","-2.04","5.89","-9.62","5.2e-20","2.64e-19"
"ENSG00000157456","CCNB2","2.86","4.59","13.44","1.04e-34","1.9e-33"
"ENSG00000157514","TSC22D3","-2.26","5.70","-10.42","7.25e-23","4.69e-22"
"ENSG00000157570","TSPAN18","-2.22","2.00","-10.45","5.89e-23","3.86e-22"
"ENSG00000158246","TENT5B","-2.66","1.82","-10.19","4.91e-22","2.93e-21"
"ENSG00000158270","COLEC12","-2.04","1.43","-9.00","7.01e-18","2.93e-17"
"ENSG00000159166","LAD1","2.08","6.76","6.89","1.92e-11","4.19e-11"
"ENSG00000159176","CSRP1","-2.74","7.06","-12.88","2.05e-32","3.01e-31"
"ENSG00000159182","PRAC1","-2.69","0.67","-10.73","5.41e-24","3.94e-23"
"ENSG00000159251","ACTC1","-5.08","2.09","-11.03","4.12e-25","3.33e-24"
"ENSG00000159388","BTG2","-2.14","6.40","-7.89","2.46e-14","7.16e-14"
"ENSG00000160801","PTH1R","-2.00","1.00","-14.25","4.28e-38","1.07e-36"
"ENSG00000160886","LY6K","2.01","4.02","5.76","1.62e-08","2.45e-08"
"ENSG00000160957","RECQL4","2.65","4.64","13.44","1.02e-34","1.89e-33"
"ENSG00000161281","COX7A1","-2.71","4.30","-10.63","1.25e-23","8.67e-23"
"ENSG00000161638","ITGA5","-2.54","5.29","-8.69","7.34e-17","2.75e-16"
"ENSG00000161888","SPC24","2.05","3.44","11.50","6.22e-27","5.92e-26"
"ENSG00000162062","TEDC2","2.01","2.81","12.65","1.91e-31","2.59e-30"
"ENSG00000162366","PDZK1IP1","2.00","3.71","4.04","6.36e-05","5.37e-05"
"ENSG00000162407","PLPP3","-2.52","4.02","-13.18","1.31e-33","2.21e-32"
"ENSG00000162614","NEXN","-2.85","2.26","-12.02","6.07e-29","6.63e-28"
"ENSG00000162706","CADM3","-2.92","0.75","-15.43","3.62e-43","1.37e-41"
"ENSG00000162733","DDR2","-2.48","1.73","-11.63","2.12e-27","2.08e-26"
"ENSG00000162772","ATF3","-2.23","5.00","-6.74","4.95e-11","1.03e-10"
"ENSG00000162878","PKDCC","-3.27","2.28","-10.02","2.07e-21","1.17e-20"
"ENSG00000162882","HAAO","-2.17","2.36","-11.41","1.42e-26","1.3e-25"
"ENSG00000163017","ACTG2","-5.34","5.55","-10.71","6.17e-24","4.47e-23"
"ENSG00000163145","C1QTNF7","-2.50","0.69","-21.72","1.81e-71","7.33e-69"
"ENSG00000163297","ANTXR2","-2.66","3.79","-10.43","6.6e-23","4.29e-22"
"ENSG00000163431","LMOD1","-4.91","2.74","-14.15","1.1e-37","2.61e-36"
"ENSG00000163520","FBLN2","-2.57","3.41","-8.05","8.18e-15","2.5e-14"
"ENSG00000163637","PRICKLE2","-2.09","1.50","-13.50","5.99e-35","1.13e-33"
"ENSG00000163681","SLMAP","-2.12","4.30","-11.46","9.14e-27","8.53e-26"
"ENSG00000163710","PCOLCE2","-3.45","1.90","-12.36","2.69e-30","3.35e-29"
"ENSG00000163751","CPA3","-2.33","2.00","-8.62","1.2e-16","4.38e-16"
"ENSG00000163815","CLEC3B","-4.01","2.66","-17.12","1.22e-50","7.99e-49"
"ENSG00000163884","KLF15","-2.01","1.39","-10.15","7.37e-22","4.27e-21"
"ENSG00000164056","SPRY1","-2.11","3.94","-10.13","8.37e-22","4.81e-21"
"ENSG00000164093","PITX2","-2.09","2.11","-8.73","5.37e-17","2.04e-16"
"ENSG00000164107","HAND2","-3.32","1.37","-14.22","5.89e-38","1.43e-36"
"ENSG00000164122","ASB5","-2.72","0.57","-14.28","3.15e-38","8.03e-37"
"ENSG00000164283","ESM1","2.19","2.37","8.83","2.59e-17","1.02e-16"
"ENSG00000164530","PI16","-5.17","1.11","-18.76","5.23e-58","7.07e-56"
"ENSG00000164611","PTTG1","2.60","5.87","12.19","1.22e-29","1.42e-28"
"ENSG00000164764","SBSPON","-2.50","1.45","-10.70","6.97e-24","5.01e-23"
"ENSG00000164949","GEM","-3.06","2.76","-10.89","1.33e-24","1.02e-23"
"ENSG00000165072","MAMDC2","-3.09","1.09","-15.66","3.53e-44","1.48e-42"
"ENSG00000165092","ALDH1A1","-2.04","3.00","-5.33","1.59e-07","2.06e-07"
"ENSG00000165124","SVEP1","-2.06","0.91","-17.15","8.74e-51","5.91e-49"
"ENSG00000165304","MELK","2.60","3.55","11.31","3.43e-26","3.02e-25"
"ENSG00000165410","CFL2","-2.66","3.30","-11.50","6.37e-27","6.05e-26"
"ENSG00000165424","ZCCHC24","-2.60","2.34","-12.58","3.5e-31","4.68e-30"
"ENSG00000165474","GJB2","2.53","5.31","5.68","2.43e-08","3.57e-08"
"ENSG00000165633","VSTM4","-2.10","1.32","-14.09","1.92e-37","4.4e-36"
"ENSG00000165966","PDZRN4","-2.47","0.54","-15.73","1.7e-44","7.31e-43"
"ENSG00000166086","JAM3","-2.69","2.57","-12.27","6.12e-30","7.38e-29"
"ENSG00000166145","SPINT1","2.26","7.07","8.83","2.61e-17","1.02e-16"
"ENSG00000166165","CKB","-2.73","6.35","-8.65","9.6e-17","3.55e-16"
"ENSG00000166292","TMEM100","-2.21","0.75","-14.85","1.12e-40","3.52e-39"
"ENSG00000166313","APBB1","-2.30","2.70","-9.78","1.46e-20","7.81e-20"
"ENSG00000166405","RIC3","-2.26","0.97","-12.09","3.09e-29","3.47e-28"
"ENSG00000166482","MFAP4","-3.95","4.42","-10.60","1.58e-23","1.09e-22"
"ENSG00000166780","BMERB1","-2.43","2.90","-10.39","9.96e-23","6.37e-22"
"ENSG00000166803","PCLAF","3.06","5.40","14.10","1.73e-37","3.97e-36"
"ENSG00000166831","RBPMS2","-3.20","2.15","-12.24","8.33e-30","9.96e-29"
"ENSG00000166851","PLK1","2.48","4.42","11.00","5.23e-25","4.2e-24"
"ENSG00000166920","C15orf48","2.36","4.73","5.82","1.16e-08","1.78e-08"
"ENSG00000166963","MAP1A","-2.06","1.16","-11.95","1.16e-28","1.25e-27"
"ENSG00000166979","EVA1C","-2.18","3.49","-7.94","1.73e-14","5.1e-14"
"ENSG00000167281","RBFOX3","-3.92","0.70","-18.75","5.66e-58","7.43e-56"
"ENSG00000167513","CDT1","2.51","3.64","12.65","1.83e-31","2.5e-30"
"ENSG00000167641","PPP1R14A","-3.26","3.60","-12.30","4.53e-30","5.57e-29"
"ENSG00000167644","C19orf33","2.08","8.08","5.73","1.86e-08","2.78e-08"
"ENSG00000167676","PLIN4","-2.49","2.20","-9.48","1.61e-19","7.84e-19"
"ENSG00000167779","IGFBP6","-2.49","5.04","-6.99","1.05e-11","2.36e-11"
"ENSG00000167900","TK1","3.30","5.73","15.45","2.95e-43","1.12e-41"
"ENSG00000168079","SCARA5","-4.56","0.90","-25.58","7.46e-89","1.89e-85"
"ENSG00000168306","ACOX2","-2.38","1.40","-13.10","2.57e-33","4.18e-32"
"ENSG00000168309","FAM107A","-4.02","1.26","-22.01","8.74e-73","3.9e-70"
