ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000137726","FXYD6","-3.51","5.16","-25.14","1.47e-97","9.99e-98"
"ENSG00000137804","NUSAP1","2.83","3.39","33.19","2.78e-141","6.76e-141"
"ENSG00000137807","KIF23","2.02","2.57","31.68","2.92e-133","5.7e-133"
"ENSG00000138028","CGREF1","3.16","2.56","45.63","1.95e-203","4.76e-202"
"ENSG00000138160","KIF11","2.48","2.18","40.83","2.1e-180","1.8e-179"
"ENSG00000138180","CEP55","3.15","2.49","47.00","8.62e-210","2.96e-208"
"ENSG00000138356","AOX1","-2.22","2.07","-26.28","8.01e-104","6.59e-104"
"ENSG00000138615","CILP","-2.62","2.23","-28.92","2.61e-118","3.22e-118"
"ENSG00000138722","MMRN1","-2.17","1.95","-28.24","1.46e-114","1.63e-114"
"ENSG00000138755","CXCL9","2.28","1.96","19.45","1.45e-66","4.39e-67"
"ENSG00000138944","SHISAL1","-2.37","1.74","-24.53","3.51e-94","2.15e-94"
"ENSG00000139146","SINHCAF","2.00","4.86","41.59","3.64e-184","3.83e-183"
"ENSG00000139190","VAMP1","-2.07","3.12","-26.92","2.25e-107","2.05e-107"
"ENSG00000139289","PHLDA1","2.40","3.52","32.04","3.86e-135","7.98e-135"
"ENSG00000139292","LGR5","3.08","2.22","31.80","6.99e-134","1.4e-133"
"ENSG00000139515","PDX1","2.89","1.43","51.48","8.29e-230","5.12e-228"
"ENSG00000139625","MAP3K12","-2.31","3.11","-29.09","3.25e-119","4.1e-119"
"ENSG00000139629","GALNT6","3.02","2.94","43.99","1.04e-195","1.79e-194"
"ENSG00000139631","CSAD","-2.05","4.15","-24.13","5.22e-92","3.01e-92"
"ENSG00000139734","DIAPH3","2.10","1.42","49.34","2.27e-220","9.55e-219"
"ENSG00000139910","NOVA1","-2.41","1.72","-32.06","2.85e-135","5.96e-135"
"ENSG00000140092","FBLN5","-2.62","4.27","-27.26","3.4e-109","3.24e-109"
"ENSG00000140263","SORD","2.70","3.91","42.88","2.1e-190","2.86e-189"
"ENSG00000140274","DUOXA2","2.23","1.65","16.40","9.79e-51","2.02e-51"
"ENSG00000140279","DUOX2","2.06","2.22","14.09","1.9e-39","3e-40"
"ENSG00000140416","TPM1","-2.19","9.12","-19.19","3.55e-65","1.04e-65"
"ENSG00000140488","CELF6","-2.01","1.54","-32.35","7.98e-137","1.75e-136"
"ENSG00000140682","TGFB1I1","-2.56","5.46","-21.33","1.09e-76","4.25e-77"
"ENSG00000141052","MYOCD","-2.60","2.18","-25.52","1.27e-99","9.15e-100"
"ENSG00000141338","ABCA8","-3.62","2.50","-52.55","1.89e-234","1.94e-232"
"ENSG00000141738","GRB7","2.72","3.35","24.87","4.52e-96","2.94e-96"
