ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000113361","CDH6","-2.19","1.79","-10.91","8.81e-20","3.31e-19"
"ENSG00000113492","AGXT2","-4.03","1.88","-15.44","1.63e-30","3.19e-29"
"ENSG00000113578","FGF1","-2.80","2.67","-11.41","5.72e-21","2.58e-20"
"ENSG00000113889","KNG1","-4.56","4.78","-9.67","8.82e-17","2.19e-16"
"ENSG00000113905","HRG","-3.13","1.62","-12.03","1.78e-22","1e-21"
"ENSG00000113946","CLDN16","-3.30","1.73","-13.42","8.61e-26","8.1e-25"
"ENSG00000114270","COL7A1","-2.47","1.77","-10.19","4.89e-18","1.44e-17"
"ENSG00000114315","HES1","-2.13","4.40","-11.18","2.06e-20","8.36e-20"
"ENSG00000114698","PLSCR4","-2.26","2.22","-15.32","3.2e-30","6e-29"
"ENSG00000114854","TNNC1","-2.37","2.30","-14.48","2.79e-28","3.93e-27"
"ENSG00000115221","ITGB6","-2.29","3.26","-8.72","1.68e-14","3.04e-14"
"ENSG00000115363","EVA1A","-2.50","2.93","-10.24","3.77e-18","1.12e-17"
"ENSG00000115386","REG1A","-2.40","1.10","-8.94","4.88e-15","9.44e-15"
"ENSG00000115457","IGFBP2","-3.72","4.82","-16.83","1.28e-33","4.16e-32"
"ENSG00000115590","IL1R2","-2.15","1.91","-10.07","9.64e-18","2.74e-17"
"ENSG00000115594","IL1R1","-2.04","3.15","-9.26","8.83e-16","1.88e-15"
"ENSG00000115602","IL1RL1","-3.73","1.96","-14.72","7.74e-29","1.22e-27"
"ENSG00000115641","FHL2","-2.89","3.36","-11.21","1.75e-20","7.21e-20"
"ENSG00000115718","PROC","-2.96","1.51","-17.08","3.46e-34","1.34e-32"
"ENSG00000116039","ATP6V1B1","2.22","7.17","7.91","1.31e-12","1.79e-12"
"ENSG00000116218","NPHS2","-4.79","2.17","-13.99","3.89e-27","4.59e-26"
"ENSG00000116285","ERRFI1","-2.52","3.76","-11.72","1.01e-21","5.08e-21"
"ENSG00000116337","AMPD2","-2.23","3.33","-12.82","2.22e-24","1.67e-23"
"ENSG00000116771","AGMAT","-3.60","2.21","-13.36","1.14e-25","1.04e-24"
